form	lemma	POS	morph	treated_token
Canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
graduum	graduus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	graduum
.	.	PUNC	MORPH=empty	.
Beati	beatus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	beati
omnes	omnis	PROind	Case=Nom|Numb=Plur	omnes
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
timent	timeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	timent
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
ambulant	ambulo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ambulant
in	in	PRE	MORPH=empty	in
uiis	uia	NOMcom	Case=Abl|Numb=Plur	uiis
eius	is	PROdem	Case=Gen|Numb=Sing	eius
.	.	PUNC	MORPH=empty	.
Quotiensque	quotiensque	ADVrel	MORPH=empty	quotiensque
de	de	PRE	MORPH=empty	de
timore	timor	NOMcom	Case=Abl|Numb=Sing	timore
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
in	in	PRE	MORPH=empty	in
scripturis	scriptura	NOMcom	Case=Abl|Numb=Plur	scripturis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
.	.	PUNC	MORPH=empty	.
animaduertendum	animaduerto	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	animaduertendum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
numquam	numquam	ADVneg	MORPH=empty	numquam
eum	is	PROdem	Case=Acc|Numb=Sing	eum
solitarium	solitarius	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	solitarium
relinqui	relinquo	VER	Mood=Inf|Tense=Pres|Voice=Pass	relinqui
.	.	PUNC	MORPH=empty	.
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
sufficientem	sufficio	ADJqua	Case=Acc|Numb=Sing|Deg=Pos|Tense=Pres	sufficientem
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
ad	ad2	PRE	MORPH=empty	ad
consummationem	consummatio	NOMcom	Case=Acc|Numb=Sing	consummationem
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
sed	sed	CONcoo	MORPH=empty	sed
subici	subicio	VER	Mood=Inf|Tense=Pres|Voice=Pass	subici
multa	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multa
aut	aut	CONcoo	MORPH=empty	aut
ante	ante1	ADV	Deg=Pos	ante
ferri	fero	NOMcom	Mood=Inf|Voice=Pass	ferri
ex	ex	PRE	MORPH=empty	ex
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
timoris	timor	NOMcom	Case=Gen|Numb=Sing	timoris
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
ratio	ratio	NOMcom	Case=Nom|Numb=Sing	ratio
et	et2	CONcoo	MORPH=empty	et
perfectio	perfectio	NOMcom	Case=Nom|Numb=Sing	perfectio
intellegatur	intelligo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	intellegatur
;	;	PUNC	MORPH=empty	;
ut	ut1	ADVrel	MORPH=empty	ut
cognoscimus	cognosco	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	cognoscimus
ex	ex	PRE	MORPH=empty	ex
eo	is	PROdem	Case=Abl|Numb=Sing	eo
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
per	per	PRE	MORPH=empty	per
Salomonem	salomon	NOMcom	Case=Acc|Numb=Sing	salomonem
in	in	PRE	MORPH=empty	in
Par	par2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	par
miis	mii	PROpos	Case=Abl|Numb=Plur	miis
dictum	dico?	VER	Case=Nom|Numb=Sing|Tense=Perf	dictum
