form	lemma	POS	morph	treated_token
Confitemini	confiteor	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Dep|Person=2	confitemini
domino	dominus	NOMcom	Case=Dat|Numb=Sing	domino
quoniam	quoniam	CONsub	MORPH=empty	quoniam
bonus	bonus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	bonus
quoniam	quoniam	CONsub	MORPH=empty	quoniam
in	in	PRE	MORPH=empty	in
saeculum	saeculum	NOMcom	Case=Acc|Numb=Sing	saeculum
misericordia	misericordia	NOMcom	Case=Abl|Numb=Sing	misericordia
eius	is	PROdem	Case=Gen|Numb=Sing	eius
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquus	NOMcom	Case=Nom|Numb=Sing|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Non	non	ADVneg	MORPH=empty	non
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
otiosus	otiosus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	otiosus
propheticus	propheticus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheticus
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
neque	neque	CONcoo	MORPH=empty	neque
ex	ex	PRE	MORPH=empty	ex
inanibus	inane	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	inanibus
ac	ac1	CONcoo	MORPH=empty	ac
superfluis	superfluus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	superfluis
causis	causa	NOMcom	Case=Abl|Numb=Plur	causis
spiritalis	spiritalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	spiritalis
loquela	loquela	NOMcom	Case=Nom|Numb=Sing	loquela
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
si	si2	CONsub	MORPH=empty	si
enim	enim2	CONcoo	MORPH=empty	enim
in	in	PRE	MORPH=empty	in
uiris	uir	NOMcom	Case=Abl|Numb=Plur	uiris
prudentibus	prudens	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	prudentibus
expectari	exspecto	VER	Mood=Inf|Tense=Pres|Voice=Pass	expectari
id	is	PROdem	Case=Nom|Numb=Sing	id
maxime	magis2	ADV	Deg=Sup	maxime
solet	soleo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=SemDep|Person=3	solet
ut	ut4	CONsub	MORPH=empty	ut
ea	is	PROdem	Case=Acc|Numb=Plur	ea
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
loquuntur	loquor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	loquuntur
grauitate	grauitas	NOMcom	Case=Abl|Numb=Sing	grauitate
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
doctrina	doctrina	NOMcom	Case=Abl|Numb=Sing	doctrina
-que	que	CONcoo	MORPH=empty	-que
digna	dignus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	digna
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
-que	que	CONcoo	MORPH=empty	-que
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
non	non	ADVneg	MORPH=empty	non
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
fortuitus	fortuitus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	fortuitus
et	et2	CONcoo	MORPH=empty	et
uagus	uagus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	uagus
sed	sed	CONcoo	MORPH=empty	sed
ex	ex	PRE	MORPH=empty	ex
rationabilibus	rationabilis	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	rationabilibus
causis	causa	NOMcom	Case=Abl|Numb=Plur	causis
profectus	profectus	VER	Case=Nom|Numb=Sing|Tense=Perf|Voice=Dep	profectus
et	et2	CONcoo	MORPH=empty	et
expectationi	exspectatio	NOMcom	Case=Dat|Numb=Sing	expectationi
audientium	audio	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	audientium
utilis	utilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	utilis
et	et2	CONcoo	MORPH=empty	et
auctoritati	auctoritas	NOMcom	Case=Dat|Numb=Sing	auctoritati
congruus	congruus	NOMcom	Case=Nom|Numb=Sing	congruus
disserentium	dissero?	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	disserentium
quanto	quanto1	ADVrel	MORPH=empty	quanto
magis	magis2	ADV	Deg=Comp	magis
id	is	PROdem	Case=Nom|Numb=Sing	id
in	in	PRE	MORPH=empty	in
caelestibus	caelestis	NOMcom	Case=Abl|Numb=Plur	caelestibus
eloquiis	eloquium	NOMcom	Case=Abl|Numb=Plur	eloquiis
opinandum	opinor	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Dep	opinandum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut4	CONsub	MORPH=empty	ut
.	.	PUNC	MORPH=empty	.
quidquid	quisquis1	PROrel	Case=Nom|Numb=Sing	quidquid
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
excelsum	excelsus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	excelsum
diuinum	diuinus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	diuinum
rationabile	rationabilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	rationabile
et	et2	CONcoo	MORPH=empty	et
perfectum	perfectus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	perfectum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
existimetur	existimo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	existimetur
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
plerumque	plerumque	ADV	Deg=Pos	plerumque
immo	immo	ADV	Deg=Pos	immo
semper	semper	ADV	Deg=Pos	semper
uitio	uitium	NOMcom	Case=Dat|Numb=Sing	uitio
nostro	noster	PROpos	Case=Dat|Numb=Sing	nostro
accidit	accido?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	accidit
ut	ut4	CONsub	MORPH=empty	ut
quae	qui1	PROrel	Case=Acc|Numb=Plur	quae
legi	lego?	VER	Numb=Sing|Tense=Perf|Voice=Pass	legi
in	in	PRE	MORPH=empty	in
ecclesia	ecclesius	NOMcom	Case=Acc|Numb=Plur	ecclesia
audiamus	audio	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	audiamus
auribus	auris	NOMcom	Case=Abl|Numb=Plur	auribus
atque	atque1	CONcoo	MORPH=empty	atque
animis	animus	NOMcom	Case=Abl|Numb=Plur	animis
nostris	noster	PROpos	Case=Abl|Numb=Plur	nostris
longe	longe	ADV	Deg=Pos	longe
ab	ab	PRE	MORPH=empty	ab
his	hic1	PROdem	Case=Abl|Numb=Plur	his
peregrinantibus	peregrinor	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	peregrinantibus
neglegamus	negligo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	neglegamus
ut	ut4	CONsub	MORPH=empty	ut
per	per	PRE	MORPH=empty	per
audiendi	audio	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	audiendi
incuriam	incuria	NOMcom	Case=Acc|Numb=Sing	incuriam
