form	lemma	POS	morph	treated_token
Canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
graduum	graduus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	graduum
.	.	PUNC	MORPH=empty	.
Ad	ad2	PRE	MORPH=empty	ad
te	tu	PROper	Case=Acc|Numb=Sing	te
leuaui	leuo?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	leuaui
oculos	oculus	NOMcom	Case=Acc|Numb=Plur	oculos
meos	meus	PROpos	Case=Acc|Numb=Plur	meos
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
habitas	habito	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	habitas
in	in	PRE	MORPH=empty	in
caelo	caelum?	NOMcom	Case=Abl|Numb=Sing	caelo
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur	reliqua
.	.	PUNC	MORPH=empty	.
Efficitur	efficio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	efficitur
rebus	res	NOMcom	Case=Dat|Numb=Plur	rebus
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
titulo	titulus	NOMcom	Case=Abl|Numb=Sing	titulo
praescriptum	praescribo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	praescriptum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
gradibus	gradus	NOMcom	Case=Abl|Numb=Plur	gradibus
enim	enim2	CONcoo	MORPH=empty	enim
cantici	canticum	NOMcom	Case=Gen|Numb=Sing	cantici
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
de	de	PRE	MORPH=empty	de
humilibus	humilis	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	humilibus
ad	ad2	PRE	MORPH=empty	ad
excelsa	excelsum	NOMcom	Case=Acc|Numb=Plur|Deg=Pos	excelsa
conscenditur	conscendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	conscenditur
.	.	PUNC	MORPH=empty	.
namque	namque	CONcoo	MORPH=empty	namque
in	in	PRE	MORPH=empty	in
primo	primus	ADJord	Case=Abl|Numb=Sing|Deg=Sup	primo
cantici	canticum	NOMcom	Case=Gen|Numb=Sing	cantici
graduum	graduus	NOMcom	Case=Nom|Numb=Plur	graduum
ad	ad2	PRE	MORPH=empty	ad
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
de	de	PRE	MORPH=empty	de
tribulatio	tribulatio	NOMcom	Case=Abl|Numb=Sing	tribulatio
-ne	ne2	CONcoo	MORPH=empty	-ne
clamatum	clamo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	clamatum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
postea	postea	ADV	Deg=Pos	postea
leuati	leuo?	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	leuati
oculi	oculus	NOMcom	Case=Nom|Numb=Plur	oculi
in	in	PRE	MORPH=empty	in
montes	mons	NOMcom	Case=Acc|Numb=Plur	montes
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
et	et2	CONcoo	MORPH=empty	et
quaesitum	quaero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	quaesitum
unde	unde1	ADVrel	MORPH=empty	unde
ueniret	uenio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	ueniret
auxilium	auxilium	NOMcom	Case=Nom|Numb=Sing	auxilium
.	.	PUNC	MORPH=empty	.
dehinc	dehinc	ADV	Deg=Pos	dehinc
quia	quia	CONsub	MORPH=empty	quia
eleuanti	eleuans	VER	Case=Dat|Numb=Sing|Tense=Pres|Voice=Act	eleuanti
oculos	oculus	NOMcom	Case=Acc|Numb=Plur	oculos
