form	lemma	POS	morph	treated_token
Ecce	ecce	INJ	MORPH=empty	ecce
nunc	nunc	ADV	Deg=Pos	nunc
benedicite	benedico2	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	benedicite
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
omnes	omnis	PROind	Case=Nom|Numb=Plur	omnes
serui	seruus1	NOMcom	Case=Voc|Numb=Plur	serui
domini	dominus	NOMcom	Case=Voc|Numb=Plur	domini
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
statisindomo	statisindo	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	statisindomo
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
in	in	PRE	MORPH=empty	in
atriis	atrium	NOMcom	Case=Abl|Numb=Plur	atriis
domus	domus	NOMcom	Case=Gen|Numb=Sing	domus
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
.	.	PUNC	MORPH=empty	.
Finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
sumunt	sumo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sumunt
cantica	canticum	NOMcom	Case=Acc|Numb=Sing	cantica
graduum	graduus	NOMcom	Case=Acc|Numb=Plur	graduum
sed	sed	CONcoo	MORPH=empty	sed
ascensionibus	ascensio	NOMcom	Case=Abl|Numb=Plur	ascensionibus
suis	suus	PROpos.ref	Case=Abl|Numb=Plur	suis
dignum	dignus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dignum
.	.	PUNC	MORPH=empty	.
cum	cum3	CONsub	MORPH=empty	cum
enim	enim2	CONcoo	MORPH=empty	enim
per	per	PRE	MORPH=empty	per
ea	is	PROdem	Case=Acc|Numb=Sing	ea
ad	ad2	PRE	MORPH=empty	ad
cognitionem	cognitio	NOMcom	Case=Acc|Numb=Sing	cognitionem
sacramenti	sacramentum	NOMcom	Case=Gen|Numb=Sing	sacramenti
caelestis	caelestis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	caelestis
scandatur	scando	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	scandatur
necesse	necesse	ADJqua	Case=Ind|Deg=Pos	necesse
