form	lemma	POS	morph	treated_token
.	.	PUNC	MORPH=empty	.
Laudate	laudo	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	laudate
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
de	de	PRE	MORPH=empty	de
caelis	caelum?	NOMcom	Case=Abl|Numb=Plur	caelis
laudate	laudo	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	laudate
eum	is	PROdem	Case=Acc|Numb=Sing	eum
in	in	PRE	MORPH=empty	in
excelsis	excelsus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	excelsis
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur	reliqua
.	.	PUNC	MORPH=empty	.
Superiores	superus	ADJqua	Case=Nom|Numb=Plur|Deg=Comp	superiores
tres	tres	ADJcar	Case=Nom|Numb=Plur	tres
psalmi	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmi
quibus	qui1	PROrel	Case=Dat|Numb=Plur	quibus
prophetia	prophetium	NOMcom	Case=Nom|Numb=Sing	prophetia
nos	nos	PROper	Case=Acc|Numb=Plur	nos
ad	ad2	PRE	MORPH=empty	ad
laudem	laus	NOMcom	Case=Acc|Numb=Sing	laudem
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
aduocat	aduoco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	aduocat
beatae	beatus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	beatae
illius	ille	PROdem	Case=Gen|Numb=Sing	illius
spei	spes	NOMcom	Case=Gen|Numb=Sing	spei
nostra	noster	PROpos	Case=Nom|Numb=Sing	nostra
distributionem	distributio	NOMcom	Case=Acc|Numb=Sing	distributionem
ipso	ipse	PROdem	Case=Abl|Numb=Sing	ipso
conlocationum	collocatio	NOMcom	Case=Gen|Numb=Plur	conlocationum
suarum	suus	PROpos.ref	Case=Gen|Numb=Plur	suarum
ordine	ordo	NOMcom	Case=Abl|Numb=Sing	ordine
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
secuti	sequor	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Dep	secuti
.	.	PUNC	MORPH=empty	.
primus	primus	ADJord	Case=Nom|Numb=Sing|Deg=Sup	primus
enim	enim2	CONcoo	MORPH=empty	enim
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
ob	ob	PRE	MORPH=empty	ob
spem	spes	NOMcom	Case=Acc|Numb=Sing	spem
seternitatis	seternitas	NOMcom	Case=Gen|Numb=Sing	seternitatis
et	et2	CONcoo	MORPH=empty	et
caelestis	caelestis	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	caelestis
regni	regnum	NOMcom	Case=Gen|Numb=Sing	regni
expectationem	exspectatio	NOMcom	Case=Acc|Numb=Sing	expectationem
cantatus	canto	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	cantatus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
