form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
pro	pro1	PRE	MORPH=empty	pro
Maeleth	maeleta	NOMcom	Case=Abl|Numb=Sing	maeleth
intellectus	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	intellectus
illi	ille	PROdem	Case=Dat|Numb=Sing	illi
Dauid	dauis	NOMcom	Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
Dixit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dixit
stultus	stultus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	stultus
in	in	PRE	MORPH=empty	in
corde	cor	NOMcom	Case=Abl|Numb=Sing	corde
suo	suus	PROpos.ref	Case=Abl|Numb=Sing	suo
non	non	ADVneg	MORPH=empty	non
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Praesens	praesens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	praesens
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
tertio	tertius	ADJord	Case=Abl|Numb=Sing|Deg=Pos	tertio
decimo	decimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	decimo
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
paene	paene	ADV	Deg=Pos	paene
conueniens	conueniens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	conueniens
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
sed	sed	CONcoo	MORPH=empty	sed
habet	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habet
in	in	PRE	MORPH=empty	in
hac	hic1	PROdem	Case=Abl|Numb=Sing	hac
ipsa	ipse	PROdem	Case=Abl|Numb=Sing	ipsa
uerborum	uerbum	NOMcom	Case=Gen|Numb=Plur	uerborum
similitudi	similitudo	NOMcom	Case=Gen|Numb=Sing	similitudi
-ne	ne2	CONcoo	MORPH=empty	-ne
non	non	ADVneg	MORPH=empty	non
exiguum	exiguus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	exiguum
intellegentiae	intelligentia	NOMcom	Case=Gen|Numb=Sing	intellegentiae
discrimen	discrimen	NOMcom	Case=Nom|Numb=Sing	discrimen
.	.	PUNC	MORPH=empty	.
primum	primum	ADJadv.ord	Deg=Sup	primum
uirtute	uirtus	NOMcom	Case=Abl|Numb=Sing	uirtute
inscriptionis	inscriptio	NOMcom	Case=Gen|Numb=Sing	inscriptionis
ipsius	ipse	PROdem	Case=Gen|Numb=Sing	ipsius
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
tertius	tertius	ADJord	Case=Nom|Numb=Sing|Deg=Pos	tertius
decimus	decimus	ADJord	Case=Nom|Numb=Sing|Deg=Pos	decimus
ita	ita	ADV	Deg=Pos	ita
inscribitur	inscribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	inscribitur
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
illius	ille	PROdem	Case=Gen|Numb=Sing	illius
Dauid	dauis	NOMcom	Case=Nom|Numb=Sing	dauid
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
titulo	titulus	NOMcom	Case=Abl|Numb=Sing	titulo
id	is	PROdem	Case=Nom|Numb=Sing	id
significatur	significo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	significatur
psalmum	psalmum	NOMcom	Case=Acc|Numb=Sing	psalmum
illum	ille	PROdem	Case=Acc|Numb=Sing	illum
a	ab	PRE	MORPH=empty	a
Dauid	dauis	ADJqua	Case=Abl|Numb=Sing	dauid
prophetatum	propheto	ADJqua	Case=Acc|Numb=Sing|Mood=Par|Voice=Pass	prophetatum
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
;	;	PUNC	MORPH=empty	;
hicuero	hico	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	hicuero
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
proMaeleth	promaeleta	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	promaeleth
intellectus	intelligo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	intellectus
illi	ille	PROdem	Case=Dat|Numb=Sing	illi
Dauid	dauis	NOMcom	Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
ubi	ubi2	ADVint	MORPH=empty	ubi
enim	enim2	CONcoo	MORPH=empty	enim
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
intellectus	intellectus	NOMcom	Case=Nom|Numb=Sing	intellectus
adhortationis	adhortatio	NOMcom	Case=Gen|Numb=Sing	adhortationis
et	et2	CONcoo	MORPH=empty	et
admonitionis	admonitio	NOMcom	Case=Gen|Numb=Sing	admonitionis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
significatio	significatio	NOMcom	Case=Nom|Numb=Sing	significatio
qua	qui1	PROrel	Case=Abl|Numb=Sing	qua
iubemur	iubeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=1	iubemur
secundum	secundum2	PRE	MORPH=empty	secundum
finis	finis	NOMcom	Case=Acc|Numb=Plur	finis
cognitionem	cognitio	NOMcom	Case=Acc|Numb=Sing	cognitionem
intellegentiae	intelligentia	NOMcom	Case=Gen|Numb=Sing	intellegentiae
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
admouere	admoueo	VER	Mood=Inf|Tense=Pres|Voice=Act	admouere
iudicium	iudicium	NOMcom	Case=Acc|Numb=Sing	iudicium
ut	ut4	CONsub	MORPH=empty	ut
ea	is	PROdem	Case=Acc|Numb=Plur	ea
in	in	PRE	MORPH=empty	in
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
denuntiari	denuntio	VER	Mood=Inf|Tense=Pres|Voice=Pass	denuntiari
intellegamus	intelligo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	intellegamus
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
consummabuntur	consummo	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	consummabuntur
in	in	PRE	MORPH=empty	in
fine	finis	NOMcom	Case=Abl|Numb=Sing	fine
secundum	secundum2	PRE	MORPH=empty	secundum
illud	ille	PROdem	Case=Acc|Numb=Sing	illud
apostoli	apostolum	VER	Case=Gen|Numb=Sing	apostoli
dehinc	dehinc	ADV	Deg=Pos	dehinc
finis	finis	NOMcom	Case=Nom|Numb=Sing	finis
cum	cum3	CONsub	MORPH=empty	cum
tradiderit	trado	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	tradiderit
regnum	regnum	NOMcom	Case=Acc|Numb=Sing	regnum
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
patri	pater	NOMcom	Case=Dat|Numb=Sing	patri
;	;	PUNC	MORPH=empty	;
cum	cum3	CONsub	MORPH=empty	cum
euacuauerit	euacuo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	euacuauerit
omnem	omnis	PROind	Case=Acc|Numb=Sing	omnem
principatum	principatus	NOMcom	Case=Acc|Numb=Sing	principatum
et	et2	CONcoo	MORPH=empty	et
potestatem	potestas	NOMcom	Case=Acc|Numb=Sing	potestatem
et	et2	CONcoo	MORPH=empty	et
uirtutem	uirtus	NOMcom	Case=Acc|Numb=Sing	uirtutem
tunc	tunc	ADV	Deg=Pos	tunc
et	et1	ADV	Deg=Pos	et
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
subicietur	subicio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	subicietur
subicienti	subicio	VER	Case=Dat|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	subicienti
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
.	.	PUNC	MORPH=empty	.
nouissima	nouus	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	nouissima
autem	autem	CONcoo	MORPH=empty	autem
inimica	inimicus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	inimica
euacuabitur	euacuo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	euacuabitur
mors	mors	NOMcom	Case=Nom|Numb=Sing	mors
.	.	PUNC	MORPH=empty	.
hic	hic1	PROdem	Case=Nom	hic
ergo	ergo2	CONcoo	MORPH=empty	ergo
finis	finis	NOMcom	Case=Nom|Numb=Sing	finis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
intellegitur	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	intellegitur
in	in	PRE	MORPH=empty	in
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
.	.	PUNC	MORPH=empty	.
illud	ille	PROdem	Case=Nom|Numb=Sing	illud
autem	autem	CONcoo	MORPH=empty	autem
quod	quod?	PROrel	Case=Nom	quod
illi	ille	PROdem	Case=Dat|Numb=Sing	illi
Dauid	dauis	ADJqua	Numb=Sing|Deg=Pos	dauid
psalmus	psalmus	ADJqua	Case=Nom|Numb=Plur	psalmus
inscribitur	inscribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	inscribitur
ostenditur	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	ostenditur
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
de	de	PRE	MORPH=empty	de
Christo	christo	NOMcom	Case=Abl|Numb=Sing	christo
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
Dauid	dauis	ADJqua	Numb=Sing|Deg=Pos	dauid
uerus	uerus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	uerus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
prophetari	propheto	VER	Mood=Inf|Tense=Pres|Voice=Pass	prophetari
quia	quia	CONsub	MORPH=empty	quia
ubi	ubi3	CONsub	MORPH=empty	ubi
illius	ille	PROdem	Case=Gen|Numb=Sing	illius
