form	lemma	POS	morph	treated_token
Intellectus	intelligo	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	intellectus
Dauid	dauis	NOMcom	Numb=Sing	dauid
cum	cum3	CONsub	MORPH=empty	cum
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
in	in	PRE	MORPH=empty	in
spelunca	spelunca	NOMcom	Case=Abl|Numb=Sing	spelunca
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
.	.	PUNC	MORPH=empty	.
Voce	uox	NOMcom	Numb=Sing	voce
mea	meus	PROpos	Case=Abl|Numb=Sing	mea
ad	ad2	PRE	MORPH=empty	ad
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
clamaui	clamo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	clamaui
uoce	uox	NOMcom	Case=Abl|Numb=Sing	uoce
mea	meus	PROpos	Case=Abl|Numb=Sing	mea
ad	ad2	PRE	MORPH=empty	ad
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
deprecatus	deprecor	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=1	deprecatus
sum	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sum
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
ratio	ratio	NOMcom	Case=Nom|Numb=Sing	ratio
titulo	titulus	NOMcom	Case=Abl|Numb=Sing	titulo
continetur	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continetur
sed	sed	CONcoo	MORPH=empty	sed
spiritali	spiritalis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	spiritali
potius	potius	ADV	Deg=Comp	potius
quam	quam1	ADVrel	MORPH=empty	quam
corporali	corporalis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	corporali
intellegentia	intelligentia	NOMcom	Case=Abl|Numb=Sing	intellegentia
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
ideo	ideo	ADV	Deg=Pos	ideo
in	in	PRE	MORPH=empty	in
titulo	titulus	NOMcom	Case=Abl|Numb=Sing	titulo
intellectus	intelligo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	intellectus
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
si	si2	CONsub	MORPH=empty	si
simplex	simplex	ADJmul	Case=Nom|Numb=Sing|Deg=Pos	simplex
secundum	secundum2	PRE	MORPH=empty	secundum
Dauid	dauis	NOMcom	Case=Acc|Numb=Sing	dauid
gesta	gero	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	gesta
sensus	sensus	NOMcom	Case=Nom|Numb=Sing	sensus
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
tantum	tantum1	PROdem	Deg=Pos	tantum
psalmi	psalmum	NOMcom	Case=Gen|Numb=Sing	psalmi
titulo	titulus	NOMcom	Case=Dat|Numb=Sing	titulo
fuisset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	fuisset
inscripta	inscribo	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	inscripta
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
quia	quia	CONsub	MORPH=empty	quia
ad	ad2	PRE	MORPH=empty	ad
orationis	oratio	NOMcom	Case=Gen|Numb=Sing	orationis
cognitionem	cognitio	NOMcom	Case=Acc|Numb=Sing	cognitionem
spiritali	spiritalis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	spiritali
intellegentia	intelligentia	NOMcom	Case=Abl|Numb=Sing	intellegentia
opus	opus?	NOMcom	Case=Ind	opus
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
idcirco	idcirco	ADV	Deg=Pos	idcirco
intellectus	intelligo	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	intellectus
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
quia	quia	CONsub	MORPH=empty	quia
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
intellegenda	intelligo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	intellegenda
prsescribitur	prsescribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	prsescribitur
.	.	PUNC	MORPH=empty	.
scimus	scio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	scimus
enim	enim2	CONcoo	MORPH=empty	enim
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
et	et2	CONcoo	MORPH=empty	et
illum	ille	PROdem	Case=Acc|Numb=Sing	illum
Dauid	dauis	NOMcom	Numb=Sing	dauid
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
tabernaculum	tabernaculum	NOMcom	Case=Acc|Numb=Sing	tabernaculum
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
ceciderat	cado	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	ceciderat
excitatum	excito1	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	excitatum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
iustum	iustus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	iustum
orientem	oriens	NOMcom	Case=Acc|Numb=Sing|Mood=Par	orientem
regnantem	regno	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	regnantem
.	.	PUNC	MORPH=empty	.
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
nostrum	noster	PROpos	Case=Gen|Numb=Sing	nostrum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
filium	filius	NOMcom	Case=Acc|Numb=Sing	filium
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
frequenter	frequenter	ADV	Deg=Pos	frequenter
fugerit	fugio	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	fugerit
frequenter	frequenter	ADV	Deg=Pos	frequenter
latuerit	lateo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	latuerit
frequenter	frequenter	ADV	Deg=Pos	frequenter
orauerit	oro	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	orauerit
in	in	PRE	MORPH=empty	in
ipso	ipse	PROdem	Case=Abl|Numb=Sing	ipso
quoque	quisque?	ADV	Case=Abl|Numb=Sing	quoque
tempore	tempus?	NOMcom	Case=Abl|Numb=Sing	tempore
passionis	passio	NOMcom	Case=Gen|Numb=Sing	passionis
et	et2	CONcoo	MORPH=empty	et
fleuerit	fleo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fleuerit
et	et2	CONcoo	MORPH=empty	et
ad	ad2	PRE	MORPH=empty	ad
deum	deus	NOMcom	Case=Acc|Numb=Plur	deum
in	in	PRE	MORPH=empty	in
tribulatio	tribulatio	NOMcom	Case=Abl|Numb=Sing	tribulatio
-ne	ne2	CONcoo	MORPH=empty	-ne
clamauerit	clamo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	clamauerit
non	non	ADVneg	MORPH=empty	non
ob	ob	PRE	MORPH=empty	ob
naturalem	naturalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	naturalem
quasi	quasi1	ADVrel	MORPH=empty	quasi
passionis	passio	NOMcom	Case=Gen|Numb=Sing	passionis
metum	metus	NOMcom	Case=Acc|Numb=Sing	metum
sed	sed	CONcoo	MORPH=empty	sed
adfectum	affectus1	NOMcom	Case=Acc|Numb=Sing	adfectum
hominis	homo	NOMcom	Case=Gen|Numb=Sing	hominis
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
gerebat	gero	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	gerebat
ostendens	ostendo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	ostendens
ut	ut4	CONsub	MORPH=empty	ut
per	per	PRE	MORPH=empty	per
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
orationem	oratio	NOMcom	Case=Acc|Numb=Sing	orationem
et	et2	CONcoo	MORPH=empty	et
filius	filius	NOMcom	Case=Nom|Numb=Sing	filius
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
ad	ad2	PRE	MORPH=empty	ad
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
oraret	oro	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	oraret
et	et2	CONcoo	MORPH=empty	et
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
non	non	ADVneg	MORPH=empty	non
simulatus	simulo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	simulatus
homo	homo	NOMcom	Case=Nom|Numb=Sing	homo
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
uerus	uerus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	uerus
posset	possum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	posset
intellegi	intelligo	VER	Mood=Inf|Tense=Pres|Voice=Pass	intellegi
.	.	PUNC	MORPH=empty	.
eius	is	PROdem	Case=Gen|Numb=Sing	eius
itaque	itaque	CONcoo	MORPH=empty	itaque
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
haec	hic1	PROdem	Case=Nom|Numb=Sing	haec
intellegitur	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	intellegitur
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
.	.	PUNC	MORPH=empty	.
Dauid	dauis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dauid
quidem	quidem	ADV	Deg=Pos	quidem
in	in	PRE	MORPH=empty	in
spelunca	spelunca	NOMcom	Case=Abl|Numb=Sing	spelunca
loquitur	loquor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	loquitur
sed	sed	CONcoo	MORPH=empty	sed
prophetat	propheto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	prophetat
in	in	PRE	MORPH=empty	in
Christo	christor	NOMcom	Case=Abl|Numb=Sing	christo
.	.	PUNC	MORPH=empty	.
Dauid	dauis	NOMcom	Numb=Sing	dauid
fugit	fugio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	fugit
sed	sed	CONcoo	MORPH=empty	sed
fugam	fuga	NOMcom	Case=Acc|Numb=Sing	fugam
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
sui	suus	PROpos.ref	Case=Gen|Numb=Sing	sui
non	non	ADVneg	MORPH=empty	non
tam	tam	ADV	Deg=Pos	tam
per	per	PRE	MORPH=empty	per
