form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
ne	ne4	CONsub	MORPH=empty	ne
disperdas	disperdo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	disperdas
Dauid	dauis	NOMcom	Case=Acc|Numb=Sing	dauid
in	in	PRE	MORPH=empty	in
tituli	titulus	NOMcom	Case=Gen|Numb=Sing	tituli
inscriptio	inscriptio	NOMcom	Case=Nom|Numb=Sing	inscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
.	.	PUNC	MORPH=empty	.
Siuere	sino	VER	Numb=Plur|Mood=Inf|Tense=Pres|Voice=Act|Person=3	siuere
utiqueiustitiasloquimini	utiqueius	NOMcom	Numb=Plur	utiqueiustitiasloquimini
iusta	iusta	NOMcom	Case=Acc|Numb=Plur	iusta
iudicate	iudico	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	iudicate
filii	filius	NOMcom	Case=Voc|Numb=Plur	filii
hominum	homo	NOMcom	Case=Gen|Numb=Plur	hominum
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	NOMcom	Case=Acc|Numb=Plur	reliqua
.	.	PUNC	MORPH=empty	.
De	de	PRE	MORPH=empty	de
superioris	superus	ADJqua	Case=Gen|Numb=Sing|Deg=Comp	superioris
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
sola	solus	PROind	Case=Nom|Numb=Sing	sola
deest	desum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	deest
significatio	significatio	NOMcom	Case=Nom|Numb=Sing	significatio
aliqua	aliquis	PROind	Case=Nom|Numb=Sing	aliqua
gestorum	gero	NOMcom	Case=Gen|Numb=Plur	gestorum
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
et	et2	CONcoo	MORPH=empty	et
ne	ne3	ADVneg	MORPH=empty	ne
disperdas	disperdo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	disperdas
et	et2	CONcoo	MORPH=empty	et
tituli	titulus	NOMcom	Case=Gen|Numb=Sing	tituli
inscriptio	inscriptio	NOMcom	Case=Nom|Numb=Sing	inscriptio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
neque	neque	CONcoo	MORPH=empty	neque
enim	enim2	CONcoo	MORPH=empty	enim
psalmus	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmus
quicquam	quisquam	PROind	Case=Acc|Numb=Sing	quicquam
per	per	PRE	MORPH=empty	per
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
gesta	gestum	NOMcom	Case=Acc|Numb=Plur	gesta
continet	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	continet
prophetiae	prophetia	NOMcom	Case=Nom|Numb=Sing	prophetiae
ut	ut1	ADVrel	MORPH=empty	ut
sicut	sicut1	ADVrel	MORPH=empty	sicut
ceteris	ceteri	NOMcom	Case=Dat|Numb=Plur	ceteris
sanctus	sanctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sanctus
Dauid	dauis	NOMcom	Case=Nom|Numb=Sing	dauid
et	et2	CONcoo	MORPH=empty	et
dictis	dictum	NOMcom	Case=Abl|Numb=Plur	dictis
prophetet	propheto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	prophetet
et	et2	CONcoo	MORPH=empty	et
gestis	gero	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gestis
sed	sed	CONcoo	MORPH=empty	sed
increpatio	increpatio	NOMcom	Case=Nom|Numb=Sing	increpatio
in	in	PRE	MORPH=empty	in
impios	impius	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	impios
et	et2	CONcoo	MORPH=empty	et
denuntiatio	denuntiatio	NOMcom	Case=Nom|Numb=Sing	denuntiatio
iudicii	iudicium	NOMcom	Case=Gen|Numb=Sing	iudicii
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
in	in	PRE	MORPH=empty	in
peccatores	peccator	NOMcom	Case=Acc|Numb=Plur	peccatores
et	et2	CONcoo	MORPH=empty	et
retributio	retributio	NOMcom	Case=Nom|Numb=Sing	retributio
laetitiae	laetitia	NOMcom	Case=Gen|Numb=Sing	laetitiae
in	in	PRE	MORPH=empty	in
sanctos	sanctus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	sanctos
et	et2	CONcoo	MORPH=empty	et
fructus	fructus	NOMcom	Case=Nom|Numb=Plur	fructus
homini	homo	NOMcom	Case=Dat|Numb=Sing	homini
iustitiae	iustitia	NOMcom	Case=Gen|Numb=Sing	iustitiae
continetur	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continetur
.	.	PUNC	MORPH=empty	.
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
ergo	ergo2	CONcoo	MORPH=empty	ergo
finis	finis	NOMcom	Case=Nom|Numb=Sing	finis
in	in	PRE	MORPH=empty	in
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
haec	hic1	PROdem	Case=Nom|Numb=Sing	haec
depellendae	depello	VER	Case=Gen|Numb=Sing|Mood=Adj|Voice=Pass	depellendae
corruptionis	corruptio	NOMcom	Case=Gen|Numb=Sing	corruptionis
fiducia	fiducia	NOMcom	Case=Nom|Numb=Sing	fiducia
haec	hic1	PROdem	Case=Nom|Numb=Sing	haec
ei	is	PROdem	Case=Dat|Numb=Sing	ei
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
nos	nos	PROper	Case=Acc|Numb=Plur	nos
per	per	PRE	MORPH=empty	per
mortem	mors	NOMcom	Case=Acc|Numb=Sing	mortem
redemit	redimo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	redemit
tituli	titulus	NOMcom	Case=Gen|Numb=Sing	tituli
inscriptio	inscriptio	NOMcom	Case=Nom|Numb=Sing	inscriptio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
quidem	quidem	ADV	Deg=Pos	quidem
talem	talis	PROdem	Case=Acc|Numb=Sing	talem
totus	totus	PROind	Case=Nom|Numb=Sing	totus
psalmus	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmus
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
se	sui1	PROref	Case=Acc|Numb=Sing	se
profert	profero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	profert
si	si2	CONsub	MORPH=empty	si
uere	uere	ADV	Deg=Pos	uere
utique	utique	ADV	Deg=Pos	utique
iustitias	iustitia	NOMcom	Case=Acc|Numb=Plur	iustitias
loquimini	loquor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=2	loquimini
directa	directum1	NOMcom	Case=Acc|Numb=Plur	directa
iudicate	iudico	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	iudicate
filii	filius	NOMcom	Case=Voc|Numb=Plur	filii
hominum	homo	NOMcom	Case=Gen|Numb=Plur	hominum
.	.	PUNC	MORPH=empty	.
etenim	etenim	CONcoo	MORPH=empty	etenim
in	in	PRE	MORPH=empty	in
corde	cor	NOMcom	Case=Abl|Numb=Sing	corde
iniquitates	iniquitas	NOMcom	Case=Nom|Numb=Plur	iniquitates
operamini	operor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=2	operamini
in	in	PRE	MORPH=empty	in
terra	terra	NOMcom	Case=Abl|Numb=Sing	terra
iniquitatem	iniquitas	NOMcom	Case=Acc|Numb=Sing	iniquitatem
conplectuntur	complector	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	conplectuntur
manus	manus1	NOMcom	Case=Nom|Numb=Sing	manus
uestrae	uester	PROpos	Case=Gen|Numb=Sing	uestrae
.	.	PUNC	MORPH=empty	.
iustitiae	iustitia	NOMcom	Case=Gen|Numb=Sing	iustitiae
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
communis	communis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	communis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
;	;	PUNC	MORPH=empty	;
sed	sed	CONcoo	MORPH=empty	sed
sequi	sequor	VER	Mood=Inf|Tense=Pres|Voice=Dep	sequi
iudicii	iudicium	NOMcom	Case=Gen|Numb=Sing	iudicii
studium	studium	NOMcom	Case=Nom|Numb=Sing	studium
et	et2	CONcoo	MORPH=empty	et
consuetudo	consuetudo	NOMcom	Case=Nom|Numb=Sing	consuetudo
paucorum	pauci	NOMcom	Case=Gen|Numb=Plur	paucorum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
plane	plane	ADV	Deg=Pos	plane
tum	tum	ADV	Deg=Pos	tum
uere	uere	ADV	Deg=Pos	uere
quis	quis1	PROint	Case=Nom|Numb=Sing	quis
loqui	loquor	VER	Mood=Inf|Tense=Pres|Voice=Dep	loqui
iustitiam	iustitia	NOMcom	Case=Acc|Numb=Sing	iustitiam
existimandus	existimo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	existimandus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cum	cum3	CONsub	MORPH=empty	cum
iudicium	iudicium	NOMcom	Case=Acc|Numb=Sing	iudicium
retineat	retineo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	retineat
ueritatis	ueritas	NOMcom	Case=Gen|Numb=Sing	ueritatis
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
ob	ob	PRE	MORPH=empty	ob
id	is	PROdem	Case=Acc|Numb=Sing	id
non	non	ADVneg	MORPH=empty	non
eloquia	eloquium	NOMcom	Case=Acc|Numb=Plur	eloquia
humana	humanus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	humana
sed	sed	CONcoo	MORPH=empty	sed
cordis	cor	NOMcom	Case=Gen|Numb=Sing	cordis
opera	opera	NOMcom	Case=Abl|Numb=Sing	opera
id	is	PROdem	Case=Nom|Numb=Sing	id
