form	lemma	POS	morph	treated_token
Exaltabo	exalto	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	exaltabo
te	tu	PROper	Case=Acc|Numb=Sing	te
deusmeus	deusmeus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	deusmeus
et	et2	CONcoo	MORPH=empty	et
rex	rex	NOMcom	Case=Nom|Numb=Sing	rex
meus	meus	PROpos	Case=Nom|Numb=Sing	meus
et	et2	CONcoo	MORPH=empty	et
benedicam	benedico2	VER	Numb=Sing|Deg=Pos|Mood=Ind|Tense=Fut|Voice=Act|Person=1	benedicam
nomen	nomen	NOMcom	Case=Acc|Numb=Sing	nomen
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
in	in	PRE	MORPH=empty	in
saeculum	saeculum	NOMcom	Case=Acc|Numb=Sing	saeculum
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
saeculum	saeculum	NOMcom	Case=Acc|Numb=Sing	saeculum
saeculi	saeculum	NOMcom	Case=Gen|Numb=Sing	saeculi
.	.	PUNC	MORPH=empty	.
Absolutus	absoluo	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	absolutus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
tantum	tantum2	ADV	Deg=Pos	tantum
laudibus	laus	NOMcom	Case=Abl|Numb=Plur	laudibus
occupatus	occupatus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	occupatus
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
et	et1	ADV	Deg=Pos	et
titulus	titulus	NOMcom	Case=Nom|Numb=Sing	titulus
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
solam	solus	PROind	Case=Acc|Numb=Sing	solam
contineri	contineo	VER	Mood=Inf|Tense=Pres|Voice=Pass	contineri
in	in	PRE	MORPH=empty	in
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
praedicationem	praedicatio	NOMcom	Case=Acc|Numb=Sing	praedicationem
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
edocet	edoceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	edocet
.	.	PUNC	MORPH=empty	.
adiecto	adicio	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	adiecto
autem	autem	CONcoo	MORPH=empty	autem
secundum	secundum?	ADJord	MORPH=empty	secundum
gsercitatis	gsercito	NOMcom	Case=Dat|Numb=Plur	gsercitatis
consuetudinem	consuetudo	NOMcom	Case=Acc|Numb=Sing	consuetudinem
nunc	nunc	ADV	Deg=Pos	nunc
quoque	quoque	ADV	Deg=Pos	quoque
ut	ut4	CONsub	MORPH=empty	ut
in	in	PRE	MORPH=empty	in
ceteris	ceterus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	ceteris
aliis	alius	PROind	Case=Abl|Numb=Plur	aliis
pronomi	pronomum	NOMcom	Case=Gen|Numb=Sing	pronomi
-ne	ne2	CONcoo	MORPH=empty	-ne
ostendit	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	ostendit
illum	ille	PROdem	Case=Acc|Numb=Sing	illum
Dauid	dauis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dauid
isto	iste	PROdem	Case=Abl|Numb=Sing	isto
laudante	laudo	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	laudante
laudari	laudo	VER	Mood=Inf|Tense=Pres|Voice=Pass	laudari
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quis	quis1	PROint	Case=Nom|Numb=Sing	quis
hic	hic1	PROdem	Case=Nom|Numb=Sing|Deg=Pos	hic
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
psalmus	psalmus	ADJqua	Case=Nom|Numb=Plur	psalmus
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
laudet	laudo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	laudet
.	.	PUNC	MORPH=empty	.
clamant	clamo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	clamant
omnium	omnis	PROind	Case=Gen|Numb=Plur	omnium
temporum	tempus?	NOMcom	Case=Gen|Numb=Plur	temporum
omnes	omnis	PROind	Case=Nom|Numb=Plur	omnes
prophetise	prophetis	ADV	MORPH=empty	prophetise
ut	ut1	ADVrel	MORPH=empty	ut
hic	hic1	PROdem	Case=Nom	hic
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
propheta	propheo	VER	Numb=Sing	propheta
saepe	saepe	ADV	Deg=Pos	saepe
de	de	PRE	MORPH=empty	de
eo	is	PROdem	Case=Abl|Numb=Sing	eo
ita	ita	ADV	Deg=Pos	ita
contestatus	contestor	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep|Person=3	contestatus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
sedes	sedes	NOMcom	Case=Nom|Numb=Sing	sedes
tua	tuus	PROpos	Case=Nom|Numb=Sing	tua
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
.	.	PUNC	MORPH=empty	.
in	in	PRE	MORPH=empty	in
saeculum	saeculum	NOMcom	Case=Acc|Numb=Sing	saeculum
