form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
Dauid	dauis	ADJqua	Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
Eripe	eripio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	eripe
me	ego	PROper	Case=Acc|Numb=Sing	me
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
ex	ex	PRE	MORPH=empty	ex
homine	homo	NOMcom	Case=Abl|Numb=Sing	homine
maloauiro	maloueus	NOMcom	Case=Abl|Numb=Sing|Person=1	maloauiro
iniquo	iniquus2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	iniquo
libera	libero	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	libera
me	ego	PROper	Case=Acc|Numb=Sing	me
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
C	ce	ADV	MORPH=empty	c
ptus	ptus	ADJqua	Case=Nom|Numb=Sing	ptus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
ex	ex	PRE	MORPH=empty	ex
persona	persona	NOMcom	Case=Abl|Numb=Sing	persona
hominis	homo	NOMcom	Case=Gen|Numb=Sing	hominis
inter	inter	PRE	MORPH=empty	inter
multas	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multas
infestationes	infestatio	NOMcom	Case=Acc|Numb=Plur	infestationes
inimicorum	inimicus1	NOMcom	Case=Gen|Numb=Plur	inimicorum
anxii	anxius	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	anxii
aduersus	aduersus3	PRE	MORPH=empty	aduersus
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
multae	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	multae
insidise	insidise	ADV	MORPH=empty	insidise
et	et2	CONcoo	MORPH=empty	et
doli	dolus	NOMcom	Case=Nom|Numb=Plur	doli
plures	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Comp	plures
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
et	et2	CONcoo	MORPH=empty	et
conuenire	conuenio	VER	Mood=Inf|Tense=Pres|Voice=Act	conuenire
hsec	hic1	PROdem	Case=Nom|Numb=Plur	hsec
omnia	omnis	PROind	Case=Nom|Numb=Plur	omnia
in	in	PRE	MORPH=empty	in
personam	persona	NOMcom	Case=Acc|Numb=Sing	personam
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
prophetae	prophetus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	prophetae
Dauid	dauis	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	dauid
uidentur	uideo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	uidentur
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
uita	uita	NOMcom	Case=Nom|Numb=Sing	uita
infesta	infestus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	infesta
undique	undique	ADV	Deg=Pos	undique
et	et2	CONcoo	MORPH=empty	et
plena	plenus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	plena
semper	semper	ADV	Deg=Pos	semper
periculis	periculum	NOMcom	Case=Dat|Numb=Plur	periculis
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
Saul	saulus	NOMcom	Case=Nom|Numb=Sing	saul
eum	is	PROdem	Case=Acc|Numb=Sing	eum
in	in	PRE	MORPH=empty	in
deserto	desertus	VER	Case=Abl|Numb=Sing	deserto
in	in	PRE	MORPH=empty	in
urbibus	urbs	NOMcom	Case=Abl|Numb=Plur	urbibus
bello	bellum	NOMcom	Case=Abl|Numb=Sing	bello
ac	ac1	CONcoo	MORPH=empty	ac
dolis	dolus	NOMcom	Case=Abl|Numb=Plur	dolis
persequente	persequor	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	persequente
filio	filius	NOMcom	Case=Abl|Numb=Sing	filio
quoque	quoque	ADV	Deg=Pos	quoque
ipsius	ipse	PROdem	Case=Gen|Numb=Sing	ipsius
Abessalo	abessalus	NOMcom	Case=Abl|Numb=Sing	abessalo
-ne	ne2	CONcoo	MORPH=empty	-ne
multa	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multa
aduersum	aduersus3	PRE	MORPH=empty	aduersum
regnum	regnum	NOMcom	Case=Acc|Numb=Sing	regnum
uitam	uita	NOMcom	Case=Acc|Numb=Sing	uitam
-que	que	CONcoo	MORPH=empty	-que
eius	is	PROdem	Case=Gen|Numb=Sing	eius
moliente	molior	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	moliente
et	et2	CONcoo	MORPH=empty	et
audente	audeo	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=SemDep	audente
.	.	PUNC	MORPH=empty	.
multis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	multis
praeterea	praeterea	ADV	Deg=Pos	praeterea
aliis	alius	PROind	Case=Abl|Numb=Plur	aliis
et	et2	CONcoo	MORPH=empty	et
domesticis	domesticus2	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	domesticis
et	et2	CONcoo	MORPH=empty	et
extraneis	extraneus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	extraneis
insidiis	insidiae	NOMcom	Case=Abl|Numb=Plur	insidiis
subiectus	subiectus?	VER	Case=Nom|Numb=Sing|Tense=Perf|Voice=Pass	subiectus
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
semper	semper	ADV	Deg=Pos	semper
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
nihil	nihil	PROind	Case=Ind	nihil
speciale	specialis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	speciale
ex	ex	PRE	MORPH=empty	ex
his	hic1	PROdem	Case=Abl|Numb=Plur	his
omnibus	omnis	PROind	Case=Abl|Numb=Plur	omnibus
in	in	PRE	MORPH=empty	in
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
continetur	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continetur
ut	ut4	CONsub	MORPH=empty	ut
propria	proprius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propria
personae	persona	NOMcom	Case=Gen|Numb=Sing	personae
eius	is	PROdem	Case=Gen|Numb=Sing	eius
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
credatur	credo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	credatur
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
generalis	generalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	generalis
aut	aut	CONcoo	MORPH=empty	aut
forte	forte	ADV	Deg=Pos	forte
ex	ex	PRE	MORPH=empty	ex
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
prophetise	prophetis	ADV	Deg=Pos	prophetise
psalmus	psalmus	ADJqua	Case=Nom|Numb=Plur	psalmus
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
noscitur	nosco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	noscitur
unumquemque	unusquisque	PROind	Case=Acc|Numb=Sing	unumquemque
nostrum	nos	PROper	Case=Gen|Numb=Plur	nostrum
per	per	PRE	MORPH=empty	per
orationis	oratio	NOMcom	Case=Gen|Numb=Sing	orationis
exemplum	exemplum	NOMcom	Case=Acc|Numb=Sing	exemplum
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
mediis	medium	NOMcom	Case=Abl|Numb=Plur	mediis
infestantium	infesto	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	infestantium
in	in	PRE	MORPH=empty	in
nos	nos	PROper	Case=Acc|Numb=Plur	nos
odiis	odium	NOMcom	Case=Abl|Numb=Plur	odiis
iactemur	iacto	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=1	iactemur
erudiens	erudio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	erudiens
quali	qualis2	PROint	Case=Abl|Numb=Sing	quali
deum	deus	NOMcom	Case=Gen|Numb=Sing	deum
prece	prex	NOMcom	Case=Abl|Numb=Sing	prece
oporteat	oportet	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	oporteat
deprecari	deprecor	VER	Mood=Inf|Tense=Pres|Voice=Dep	deprecari
.	.	PUNC	MORPH=empty	.
Sed	sed	CONcoo	MORPH=empty	sed
contuenti	contueor	VER	Case=Dat|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	contuenti
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
penitus	penitus2	ADV	Deg=Pos	penitus
quasdam	quidam	PROind	Case=Acc|Numb=Plur	quasdam
uirtutes	uirtus	NOMcom	Case=Acc|Numb=Plur	uirtutes
proprietates	proprietas	NOMcom	Case=Acc|Numb=Plur	proprietates
-que	que	CONcoo	MORPH=empty	-que
uerborum	uerbum	NOMcom	Case=Gen|Numb=Plur	uerborum
quse	qui1	PROrel	Numb=Sing	quse
ultra	ultra2	PRE	MORPH=empty	ultra
humani	humanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humani
sermonis	sermo	NOMcom	Case=Gen|Numb=Sing	sermonis
consuetudinem	consuetudo	NOMcom	Case=Acc|Numb=Sing	consuetudinem
altius	alte	ADV	Deg=Comp	altius
nescio	nescio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	nescio
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
et	et2	CONcoo	MORPH=empty	et
sublimius	sublimiter	ADV	Deg=Comp	sublimius
elocuntur	eloquor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	elocuntur
eius	is	PROdem	Case=Gen|Numb=Sing	eius
potius	potius	ADV	Deg=Comp	potius
hominis	homo	NOMcom	Case=Gen|Numb=Sing	hominis
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
ex	ex	PRE	MORPH=empty	ex
partu	partus1	NOMcom	Case=Abl|Numb=Sing	partu
