form	lemma	POS	morph	treated_token
Cantate	canto	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	cantate
domino	dominus	NOMcom	Case=Dat|Numb=Sing	domino
canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
nouum	nouus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	nouum
laudatio	laudatio	NOMcom	Case=Nom|Numb=Sing	laudatio
eius	is	PROdem	Case=Gen|Numb=Sing	eius
in	in	PRE	MORPH=empty	in
ecclesia	ecclesius	NOMcom	Case=Abl|Numb=Sing	ecclesia
sanctorum	sanctus	NOMcom	Case=Gen|Numb=Plur|Deg=Pos	sanctorum
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	NOMcom	Case=Acc|Numb=Plur	reliqua
.	.	PUNC	MORPH=empty	.
Superior	superus	NOMcom	Case=Nom|Numb=Sing|Deg=Comp	superior
psalmus	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmus
omnem	omnis	PROind	Case=Acc|Numb=Sing	omnem
creationum	creatio	NOMcom	Case=Gen|Numb=Plur	creationum
diuersitatem	diuersitas	NOMcom	Case=Acc|Numb=Sing	diuersitatem
ad	ad2	PRE	MORPH=empty	ad
laudem	laus	NOMcom	Case=Acc|Numb=Sing	laudem
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
creatoris	creator	NOMcom	Case=Gen|Numb=Sing	creatoris
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
adhortatus	adhortor	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep	adhortatus
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
ordo	ordo	NOMcom	Case=Nom|Numb=Sing	ordo
a	ab	PRE	MORPH=empty	a
caelestibus	caelestes	NOMcom	Case=Abl|Numb=Plur	caelestibus
c	ci	CONsub	MORPH=empty	c
ptus	ptus	VER	Numb=Sing	ptus
cuncta	cunctus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	cuncta
terrae	terra	NOMcom	Case=Gen|Numb=Sing	terrae
ac	ac1	CONcoo	MORPH=empty	ac
maris	mare	NOMcom	Case=Gen|Numb=Sing	maris
