form	lemma	POS	morph	treated_token
Psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
Dauid	dauis	ADJqua	Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
Confitebor	confiteor	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Dep|Person=1	confitebor
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
in	in	PRE	MORPH=empty	in
toto	totus	PROind	Case=Abl|Numb=Sing	toto
corde	cor	NOMcom	Case=Abl|Numb=Sing	corde
meo	meus	PROpos	Case=Abl|Numb=Sing	meo
quoniam	quoniam	CONsub	MORPH=empty	quoniam
audisti	audio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	audisti
uerba	uerbum	NOMcom	Case=Acc|Numb=Plur	uerba
oris	os?	NOMcom	Case=Gen|Numb=Sing	oris
mei	meus	PROpos	Case=Gen|Numb=Sing	mei
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	NOMcom	Case=Acc|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Duplicem	duplex	ADJmul	Case=Acc|Numb=Sing|Deg=Pos	duplicem
in	in	PRE	MORPH=empty	in
confessio	confessio	NOMcom	Case=Nom|Numb=Sing	confessio
-ne	ne2	CONcoo	MORPH=empty	-ne
significationem	significatio	NOMcom	Case=Acc|Numb=Sing	significationem
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
in	in	PRE	MORPH=empty	in
plurimis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Sup	plurimis
locis	locus	NOMcom	Case=Abl|Numb=Plur	locis
demonstrauimus	demonstro	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	demonstrauimus
aut	aut	CONcoo	MORPH=empty	aut
peccati	peccatum	NOMcom	Case=Gen|Numb=Sing	peccati
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
aut	aut	CONcoo	MORPH=empty	aut
laudationis	laudatio	NOMcom	Case=Gen|Numb=Sing	laudationis
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
ita	ita	ADV	Deg=Pos	ita
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
ex	ex	PRE	MORPH=empty	ex
euangelicis	euangelicus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	euangelicis
dictis	dictum	NOMcom	Case=Abl|Numb=Plur	dictis
promptum	promptus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	promptum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
noscere	nosco	VER	Mood=Inf|Tense=Pres|Voice=Act	noscere
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
cum	cum3	CONsub	MORPH=empty	cum
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
confiteor	confiteor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=1	confiteor
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
pater	pater	NOMcom	Case=Voc|Numb=Sing	pater
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
cse	caeo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act	cse
i	eo1	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	i
et	et2	CONcoo	MORPH=empty	et
terrae	terra	NOMcom	Case=Gen|Numb=Sing	terrae
quia	quia	CONsub	MORPH=empty	quia
abscondisti	abscondo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	abscondisti
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
a	ab	PRE	MORPH=empty	a
sapientibus	sapiens1	NOMcom	Case=Abl|Numb=Plur	sapientibus
et	et2	CONcoo	MORPH=empty	et
prudentibus	prudens	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	prudentibus
saeculi	saeculum	NOMcom	Case=Gen|Numb=Sing	saeculi
et	et2	CONcoo	MORPH=empty	et
reuelasti	reuelo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	reuelasti
ea	is	PROdem	Case=Nom|Numb=Plur	ea
paruulis	paruulus	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	paruulis
laudem	laus	NOMcom	Case=Acc|Numb=Sing	laudem
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
patris	pater	NOMcom	Case=Gen|Numb=Sing	patris
ob	ob	PRE	MORPH=empty	ob
reuelata	reuelo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	reuelata
paruulis	paruulus	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	paruulis
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
ignorata	ignoro	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	ignorata
essent	sum1	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	essent
prudentibus	prudens	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	prudentibus
confitetur	confiteor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	confitetur
docens	doceo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	docens
ideo	ideo	ADV	Deg=Pos	ideo
absconsa	abscondeo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	absconsa
ea	is	PROdem	Case=Acc|Numb=Plur	ea
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
his	hic1	PROdem	Case=Dat|Numb=Plur	his
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
prudentes	prudens	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	prudentes
uiderentur	uideo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	uiderentur
quia	quia	CONsub	MORPH=empty	quia
non	non	ADVneg	MORPH=empty	non
secundum	secundum2	PRE	MORPH=empty	secundum
innocentiam	innocentia	NOMcom	Case=Acc|Numb=Sing	innocentiam
paruulorum	paruulus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	paruulorum
praeceptis	praeceptum	NOMcom	Case=Abl|Numb=Plur	praeceptis
euangelicis	euangelicus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	euangelicis
credidissent	credo	VER	Numb=Plur|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	credidissent
.	.	PUNC	MORPH=empty	.
at	at2	CONcoo	MORPH=empty	at
uero	uero3	ADV	Deg=Pos	uero
ubi	ubi3	CONsub	MORPH=empty	ubi
in	in	PRE	MORPH=empty	in
isdem	idem	PROdem	Case=Abl|Numb=Plur	isdem
euangeliis	euangelium	NOMcom	Case=Abl|Numb=Plur	euangeliis
dicitur	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	dicitur
et	et2	CONcoo	MORPH=empty	et
baptizabantur	baptizo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	baptizabantur
omnes	omnis	PROind	Case=Nom|Numb=Plur	omnes
in	in	PRE	MORPH=empty	in
Iorda	iordus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	iorda
-ne	ne2	CONcoo	MORPH=empty	-ne
confitentes	confiteor	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	confitentes
peccata	peccatum	NOMcom	Case=Nom|Numb=Plur	peccata
sua	suus	PROpos.ref	Case=Nom|Numb=Sing	sua
illic	illic2	ADV	Deg=Pos	illic
confessio	confessio	NOMcom	Case=Nom|Numb=Sing	confessio
peccatorum	peccatum	NOMcom	Case=Gen|Numb=Plur	peccatorum
sine	sine	PRE	MORPH=empty	sine
ambiguitate	ambiguitas	NOMcom	Case=Abl|Numb=Sing	ambiguitate
significationis	significatio	NOMcom	Case=Gen|Numb=Sing	significationis
alterius	alter	PROind	Case=Gen|Numb=Sing	alterius
continetur	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continetur
.	.	PUNC	MORPH=empty	.
Maxima	magnus	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	maxima
autem	autem	CONcoo	MORPH=empty	autem
et	et2	CONcoo	MORPH=empty	et
utilissima	utilis	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	utilissima
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
letalium	letalis	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	letalium
uitiorum	uitium	NOMcom	Case=Gen|Numb=Plur	uitiorum
morbis	morbus	NOMcom	Case=Dat|Numb=Plur	morbis
in	in	PRE	MORPH=empty	in
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
confessio	confessio	NOMcom	Case=Nom|Numb=Sing	confessio
-ne	ne2	CONcoo	MORPH=empty	-ne
medicina	medicina	NOMcom	Case=Nom|Numb=Sing	medicina
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
confessio	confessio	NOMcom	Case=Nom|Numb=Sing	confessio
peccati	peccatum	NOMcom	Case=Gen|Numb=Sing	peccati
non	non	ADVneg	MORPH=empty	non
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
aliis	alius	PROind	Case=Dat|Numb=Plur	aliis
ignoratarum	ignoro	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	ignoratarum
professio	professio	NOMcom	Case=Nom|Numb=Sing	professio
ut	ut4	CONsub	MORPH=empty	ut
si	si2	CONsub	MORPH=empty	si
fur	fur	NOMcom	Case=Nom|Numb=Sing	fur
de	de	PRE	MORPH=empty	de
furto	furtum	NOMcom	Case=Abl|Numb=Sing	furto
aut	aut	CONcoo	MORPH=empty	aut
homicida	homicida	NOMcom	Case=Abl|Numb=Sing	homicida
de	de	PRE	MORPH=empty	de
caede	caedes	NOMcom	Case=Abl|Numb=Sing	caede
interrogatus	interrogo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	interrogatus
confitetur	confiteor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	confitetur
;	;	PUNC	MORPH=empty	;
neque	neque	CONcoo	MORPH=empty	neque
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
ignorans	ignoro	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	ignorans
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
scrutans	scrutor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	scrutans
corda	cor	NOMcom	Case=Acc|Numb=Plur	corda
et	et2	CONcoo	MORPH=empty	et
renes	renes	NOMcom	Case=Nom|Numb=Plur	renes
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ad	ad2	PRE	MORPH=empty	ad
scientiam	scientia	NOMcom	Case=Acc|Numb=Sing	scientiam
sui	sui1	PROref	Case=Gen|Numb=Sing	sui
