form	lemma	POS	morph	treated_token
Canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
graduum	graduus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	graduum
.	.	PUNC	MORPH=empty	.
Qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
confidunt	confido	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=SemDep|Person=3	confidunt
in	in	PRE	MORPH=empty	in
domino	dominus	NOMcom	Case=Abl|Numb=Sing	domino
sicut	sicut1	ADVrel	MORPH=empty	sicut
mons	mons	NOMcom	Case=Nom|Numb=Sing	mons
Sio	sium	NOMcom	Case=Nom|Numb=Sing	sio
-ne	ne2	CONcoo	MORPH=empty	-ne
non	non	ADVneg	MORPH=empty	non
commouebitur	commoueo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	commouebitur
in	in	PRE	MORPH=empty	in
aeternum	aeternum1	NOMcom	Case=Acc|Numb=Sing	aeternum
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
habitat	habito	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habitat
in	in	PRE	MORPH=empty	in
Hierusalem	hierusal	ADJqua	Case=Acc|Numb=Sing	hierusalem
.	.	PUNC	MORPH=empty	.
Faciunt	facio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	faciunt
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
plerique	plerique	NOMcom	Case=Nom|Numb=Plur	plerique
obscuritatem	obscuritas	NOMcom	Case=Acc|Numb=Sing	obscuritatem
uolentes	uolens	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	uolentes
scripturas	scriptura	NOMcom	Case=Acc|Numb=Plur	scripturas
propheticas	propheticus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	propheticas
solo	solus	PROind	Case=Abl|Numb=Sing	solo
aurium	auris	NOMcom	Case=Gen|Numb=Plur	aurium
iudicio	iudicium	NOMcom	Case=Abl|Numb=Sing	iudicio
sestimare	sestimo	VER	Mood=Inf|Tense=Pres|Voice=Act	sestimare
et	et2	CONcoo	MORPH=empty	et
non	non	ADVneg	MORPH=empty	non
aliud	alius	PROind	Case=Acc|Numb=Sing	aliud
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
intellegere	intelligo	VER	Mood=Inf|Tense=Pres|Voice=Act	intellegere
quam	quam1	ADVrel	MORPH=empty	quam
quod	quod2	CONsub	Case=Nom	quod
sub	sub	PRE	MORPH=empty	sub
singulis	singulus	ADJdis	Case=Abl|Numb=Plur	singulis
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
quarumque	quicumque2	PROind	Case=Nom|Numb=Plur	quarumque
uocabulis	uocabulum	NOMcom	Case=Abl|Numb=Plur	uocabulis
audiatur	audio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	audiatur
.	.	PUNC	MORPH=empty	.
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
cum	cum3	CONsub	MORPH=empty	cum
uolunt	uolo?	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uolunt
neque	neque	CONcoo	MORPH=empty	neque
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
intellegamus	intelligo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	intellegamus
relinquent	relinquo	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3	relinquent
neque	neque	CONcoo	MORPH=empty	neque
prophetas	propheta	VER	Case=Acc|Numb=Plur	prophetas
non	non	ADVneg	MORPH=empty	non
dico	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	dico
caelestia	caelestia	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	caelestia
sed	sed	CONcoo	MORPH=empty	sed
ne	ne3	ADVneg	MORPH=empty	ne
