form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
hymnus	hymnus	NOMcom	Case=Nom|Numb=Sing	hymnus
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
cantici	canticum	NOMcom	Case=Gen|Numb=Sing	cantici
.	.	PUNC	MORPH=empty	.
.	.	PUNC	MORPH=empty	.
Deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
misereatur	misereor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	misereatur
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
et	et2	CONcoo	MORPH=empty	et
benedicat	benedico2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	benedicat
nos	nos	PROper	Case=Acc|Numb=Plur	nos
inluminet	illumineo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	inluminet
uultum	uultus	NOMcom	Case=Acc|Numb=Sing	uultum
suum	suus	PROpos.ref	Case=Acc|Numb=Sing	suum
super	super2	PRE	MORPH=empty	super
nos	nos	PROper	Case=Acc|Numb=Plur	nos
et	et2	CONcoo	MORPH=empty	et
misereatur	misereor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	misereatur
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur	reliqua
.	.	PUNC	MORPH=empty	.
Psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
breuis	breuis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	breuis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
euangelica	euangelicus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	euangelica
praedicatio	praedicatio	NOMcom	Case=Nom|Numb=Sing	praedicatio
-ne	ne2	CONcoo	MORPH=empty	-ne
absolutus	absoluo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	absolutus
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
cantici	canticum	NOMcom	Case=Gen|Numb=Sing	cantici
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
per	per	PRE	MORPH=empty	per
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
confessio	confessio	NOMcom	Case=Nom|Numb=Sing	confessio
per	per	PRE	MORPH=empty	per
scientiam	scientia	NOMcom	Case=Acc|Numb=Sing	scientiam
gerendorum	gero	VER	Case=Gen|Numb=Plur|Mood=Adj|Voice=Pass	gerendorum
et	et2	CONcoo	MORPH=empty	et
per	per	PRE	MORPH=empty	per
doctrinam	doctrina	NOMcom	Case=Acc|Numb=Sing	doctrinam
proficientia	proficio	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	proficientia
gesta	gero	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gesta
cantantur	canto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	cantantur
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
principium	principium	NOMcom	Case=Acc|Numb=Sing	principium
eius	is	PROdem	Case=Gen|Numb=Sing	eius
unde	unde2	ADVint	MORPH=empty	unde
oportuit	oportet	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	oportuit
sumptum	sumptus?	NOMcom	Case=Nom|Numb=Sing	sumptum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
autem	autem	CONcoo	MORPH=empty	autem
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
uel	uel2	CONcoo	MORPH=empty	uel
prophetarum	prophetus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	prophetarum
uel	uel2	CONcoo	MORPH=empty	uel
apostolorum	apostolus	NOMcom	Case=Gen|Numb=Plur	apostolorum
quorum	qui1	PROrel	Case=Gen|Numb=Plur	quorum
alii	alius	PROind	Case=Nom|Numb=Plur	alii
uenturum	uenio	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Fut|Voice=Act	uenturum
in	in	PRE	MORPH=empty	in
corpore	corpus	NOMcom	Case=Abl|Numb=Sing	corpore
unigenitum	unigenitus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	unigenitum
deum	deus	NOMcom	Case=Acc|Numb=Sing	deum
alii	alius	PROind	Case=Nom|Numb=Plur	alii
uenisse	uenio	VER	Mood=Inf|Tense=Perf|Voice=Act	uenisse
docuerunt	doceo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	docuerunt
sancto	sanctus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	sancto
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
inluminati	illuminatus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	inluminati
et	et2	CONcoo	MORPH=empty	et
honore	honor	NOMcom	Case=Abl|Numb=Sing	honore
gloriae	gloria	NOMcom	Case=Gen|Numb=Sing	gloriae
caelestis	caelestis	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	caelestis
expleti	expleo	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	expleti
.	.	PUNC	MORPH=empty	.
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
ergo	ergo2	CONcoo	MORPH=empty	ergo
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
in	in	PRE	MORPH=empty	in
psalmi	psalmum	NOMcom	Case=Gen|Numb=Sing	psalmi
exordio	exordium	NOMcom	Case=Abl|Numb=Sing	exordio
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
noscenda	nosco	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	noscenda
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
Deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
misereatur	misereor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	misereatur
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
et	et2	CONcoo	MORPH=empty	et
benedicat	benedico2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	benedicat
nos	nos	PROper	Case=Acc|Numb=Plur	nos
inluminet	illumineo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	inluminet
uultum	uultus	NOMcom	Case=Acc|Numb=Sing	uultum
suum	suus	PROpos.ref	Case=Acc|Numb=Sing	suum
super	super2	PRE	MORPH=empty	super
nos	nos	PROper	Case=Acc|Numb=Plur	nos
et	et2	CONcoo	MORPH=empty	et
misereatur	misereor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	misereatur
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
.	.	PUNC	MORPH=empty	.
secundum	secundum?	ADJord	Numb=Sing	secundum
doctrinae	doctrina	NOMcom	Case=Gen|Numb=Sing	doctrinae
ordinem	ordo	NOMcom	Case=Acc|Numb=Sing	ordinem
primum	primum	ADJadv.ord	Deg=Sup	primum
misericordia	misericordia	NOMcom	Case=Nom|Numb=Sing	misericordia
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
poscitur	posco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	poscitur
.	.	PUNC	MORPH=empty	.
ex	ex	PRE	MORPH=empty	ex
copia	copia	NOMcom	Case=Abl|Numb=Sing	copia
enim	enim2	CONcoo	MORPH=empty	enim
bonitatis	bonitas	NOMcom	Case=Gen|Numb=Sing	bonitatis
suae	suus	PROpos.ref	Case=Gen|Numb=Sing	suae
misericordiam	misericordia	NOMcom	Case=Acc|Numb=Sing	misericordiam
in	in	PRE	MORPH=empty	in
peccatorum	peccatum	NOMcom	Case=Gen|Numb=Plur	peccatorum
remissio	remissio	NOMcom	Case=Nom|Numb=Sing	remissio
-ne	ne2	CONcoo	MORPH=empty	-ne
largitur	largior	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	largitur
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
peccatorum	peccatum	NOMcom	Case=Gen|Numb=Plur	peccatorum
remissio	remissio	NOMcom	Case=Nom|Numb=Sing	remissio
non	non	ADVneg	MORPH=empty	non
probitatis	probitas	NOMcom	Case=Gen|Numb=Sing	probitatis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
meritum	meritum	NOMcom	Case=Nom|Numb=Sing	meritum
sed	sed	CONcoo	MORPH=empty	sed
spontanea	spontaneus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	spontanea
indulgentiae	indulgentia	NOMcom	Case=Gen|Numb=Sing	indulgentiae
uoluntas	uoluntas	NOMcom	Case=Nom|Numb=Sing	uoluntas
ex	ex	PRE	MORPH=empty	ex
bonitatis	bonitas	NOMcom	Case=Gen|Numb=Sing	bonitatis
diuitiis	diuitiae	NOMcom	Case=Abl|Numb=Plur	diuitiis
ad	ad2	PRE	MORPH=empty	ad
miserandi	miseror	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	miserandi
munus	munus	NOMcom	Case=Acc|Numb=Sing	munus
exuberans	exubero	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	exuberans
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
misericors	misericors	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	misericors
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut1	ADVrel	MORPH=empty	ut
benedicat	benedico2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	benedicat
