form	lemma	POS	morph	treated_token
Canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
graduum	graduus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	graduum
.	.	PUNC	MORPH=empty	.
Saepe	saepe	ADV	Deg=Pos	saepe
inpugnauerunt	impugno	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	inpugnauerunt
me	ego	PROper	Case=Acc|Numb=Sing	me
a	ab	PRE	MORPH=empty	a
iuuentute	iuuentus	NOMcom	Case=Abl|Numb=Sing	iuuentute
mea	meus	PROpos	Case=Abl|Numb=Sing	mea
dicat	dico?	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	dicat
nunc	nunc	ADV	Deg=Pos	nunc
Israhel	isragel	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	israhel
.	.	PUNC	MORPH=empty	.
Instituimur	instituo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=1	instituimur
dictis	dictum	NOMcom	Case=Abl|Numb=Plur	dictis
propheticis	propheticus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	propheticis
ad	ad2	PRE	MORPH=empty	ad
tolerantiam	tolerantia	NOMcom	Case=Acc|Numb=Sing	tolerantiam
praesentium	praesens	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	praesentium
passionum	passio	NOMcom	Case=Gen|Numb=Plur	passionum
et	et2	CONcoo	MORPH=empty	et
naturae	natura	NOMcom	Case=Gen|Numb=Sing	naturae
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
infirmitas	infirmitas	NOMcom	Case=Nom|Numb=Sing	infirmitas
aduersus	aduersus3	PRE	MORPH=empty	aduersus
saeculi	saeculum	NOMcom	Case=Gen|Numb=Sing	saeculi
iniurias	iniuria	NOMcom	Case=Acc|Numb=Plur	iniurias
semper	semper	ADV	Deg=Pos	semper
inpatiens	impatiens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	inpatiens
suscipit	suscipio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	suscipit
patientiae	patientia	NOMcom	Case=Gen|Numb=Sing	patientiae
doctrinam	doctrina	NOMcom	Case=Acc|Numb=Sing	doctrinam
ab	ab	PRE	MORPH=empty	ab
eo	is	PROdem	Case=Abl|Numb=Sing	eo
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
in	in	PRE	MORPH=empty	in
praesenti	praesens	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	praesenti
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
saepe	saepe	ADV	Deg=Pos	saepe
inpugnauerunt	impugno	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	inpugnauerunt
me	ego	PROper	Case=Abl|Numb=Sing	me
a	ab	PRE	MORPH=empty	a
iuuentute	iuuentus	NOMcom	Case=Abl|Numb=Sing	iuuentute
mea	meus	PROpos	Case=Abl|Numb=Sing	mea
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
otiosa	otiosus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	otiosa
aetas	aetas	NOMcom	Case=Nom|Numb=Sing	aetas
religiosi	religiosus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	religiosi
uiri	uir	NOMcom	Case=Gen|Numb=Sing	uiri
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
neque	neque	CONcoo	MORPH=empty	neque
quietam	quietus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	quietam
exigit	exigo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	exigit
uitam	uita	NOMcom	Case=Acc|Numb=Sing	uitam
.	.	PUNC	MORPH=empty	.
