form	lemma	POS	morph	treated_token
Psalmus	psalmus	ADJqua	Case=Nom|Numb=Plur	psalmus
Dauid	dauis	ADJqua	Numb=Sing	dauid
in	in	PRE	MORPH=empty	in
Goliam	golia	NOMcom	Case=Acc|Numb=Sing	goliam
.	.	PUNC	MORPH=empty	.
Benedictus	benedico2	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	benedictus
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
meus	meus	PROpos	Case=Nom|Numb=Sing	meus
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
docet	doceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	docet
manus	manus1	NOMcom	Case=Acc|Numb=Plur	manus
meas	meus	PROpos	Case=Acc|Numb=Plur	meas
in	in	PRE	MORPH=empty	in
bellum	bellum	NOMcom	Case=Acc|Numb=Sing	bellum
et	et2	CONcoo	MORPH=empty	et
digitos	digitus	NOMcom	Case=Acc|Numb=Plur	digitos
meos	meus	PROpos	Case=Acc|Numb=Plur	meos
in	in	PRE	MORPH=empty	in
praelium	praelium	NOMcom	Case=Acc|Numb=Sing	praelium
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	NOMcom	Case=Acc|Numb=Plur	reliqua
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
huic	hic1	PROdem	Case=Dat|Numb=Sing	huic
quoque	quoque	ADV	Deg=Pos	quoque
psalmo	psalmum	NOMcom	Case=Dat|Numb=Sing	psalmo
addendam	addo	VER	Case=Acc|Numb=Sing|Mood=Adj|Voice=Pass	addendam
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
septuaginta	septuaginta	ADJcar	Case=Ind	septuaginta
superscriptionem	superscriptio	NOMcom	Case=Acc|Numb=Sing	superscriptionem
putauerunt	puto	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	putauerunt
psalmus	psalmus	ADJqua	Case=Nom|Numb=Sing	psalmus
Dauid	dauis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dauid
in	in	PRE	MORPH=empty	in
Goliam	golia	NOMcom	Case=Acc|Numb=Sing	goliam
cum	cum3	CONsub	MORPH=empty	cum
neque	neque	CONcoo	MORPH=empty	neque
in	in	PRE	MORPH=empty	in
hebraicis	hebraicus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	hebraicis
libris	liber1	NOMcom	Case=Abl|Numb=Plur	libris
reperiatur	reperio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	reperiatur
neque	neque	CONcoo	MORPH=empty	neque
translatores	translator	NOMcom	Case=Nom|Numb=Plur	translatores
alii	alius	PROind	Case=Nom|Numb=Plur	alii
quicquam	quisquam	PROind	Case=Acc|Numb=Sing	quicquam
aliud	alius	PROind	Case=Acc|Numb=Sing	aliud
quam	quam1	ADVrel	MORPH=empty	quam
simplicem	simplex	ADJmul	Case=Acc|Numb=Sing|Deg=Pos	simplicem
titulum	titulus	NOMcom	Case=Acc|Numb=Sing	titulum
praescripserint	praescribo	VER	Numb=Plur|Mood=Sub|Tense=Perf|Voice=Act|Person=3	praescripserint
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
non	non	ADVneg	MORPH=empty	non
sine	sine	PRE	MORPH=empty	sine
spiritali	spiritalis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	spiritali
ratione	ratio	NOMcom	Case=Abl|Numb=Sing	ratione
effectum	efficio	VER	Case=Acc|Numb=Sing	effectum
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
ipsius	ipse	PROdem	Case=Gen|Numb=Sing	ipsius
textu	textus	NOMcom	Case=Abl|Numb=Sing	textu
docetur	doceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	docetur
nihil	nihil	PROind	Case=Ind	nihil
-que	que	CONcoo	MORPH=empty	-que
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
proprium	proprius	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	proprium
habet	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habet
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
ad	ad2	PRE	MORPH=empty	ad
gratulationem	gratulatio	NOMcom	Case=Acc|Numb=Sing	gratulationem
