form	lemma	POS	morph	treated_token
Laudate	laudo	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	laudate
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
in	in	PRE	MORPH=empty	in
sanctis	sanctum	NOMcom	Case=Abl|Numb=Plur	sanctis
eius	is	PROdem	Case=Gen|Numb=Sing	eius
laudate	laudo	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2	laudate
eum	is	PROdem	Case=Acc|Numb=Sing	eum
in	in	PRE	MORPH=empty	in
firmamento	firmamentum	NOMcom	Case=Abl|Numb=Sing	firmamento
uirtutis	uirtus	NOMcom	Case=Gen|Numb=Sing	uirtutis
eius	is	PROdem	Case=Gen|Numb=Sing	eius
.	.	PUNC	MORPH=empty	.
Magnis	magnus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	magnis
psalmorum	psalmum	NOMcom	Case=Gen|Numb=Plur	psalmorum
librum	liber1	NOMcom	Case=Acc|Numb=Sing	librum
sacramentis	sacramentum	NOMcom	Case=Abl|Numb=Plur	sacramentis
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
caelestium	caelestia	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	caelestium
refertum	refertus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	refertum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
saepe	saepe	ADV	Deg=Pos	saepe
tractauimus	tracto	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	tractauimus
uel	uel2	CONcoo	MORPH=empty	uel
cum	cum3	CONsub	MORPH=empty	cum
dispositio	dispositio	NOMcom	Case=Nom|Numb=Sing	dispositio
singulorum	singulus	ADJdis	Case=Gen|Numb=Plur	singulorum
contra	contra2	PRE	MORPH=empty	contra
temporis	tempus?	NOMcom	Case=Gen|Numb=Sing	temporis
gestorum	gero	NOMcom	Case=Gen|Numb=Plur	gestorum
-que	que	CONcoo	MORPH=empty	-que
rationem	ratio	NOMcom	Case=Acc|Numb=Sing	rationem
ordinem	ordo	NOMcom	Case=Acc|Numb=Sing	ordinem
numerum	numerus	NOMcom	Case=Acc|Numb=Sing	numerum
-que	que	CONcoo	MORPH=empty	-que
sortita	sortior	VER	Case=Nom|Numb=Sing|Mood=Sub|Tense=Perf|Voice=Dep	sortita
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
uel	uel2	CONcoo	MORPH=empty	uel
cum	cum3	CONsub	MORPH=empty	cum
superscriptiones	superscriptio	NOMcom	Case=Nom|Numb=Plur	superscriptiones
nonnullae	nonnullus	PROind	Case=Nom|Numb=Plur	nonnullae
aliter	aliter	ADV	Deg=Pos	aliter
quam	quam1	ADVrel	MORPH=empty	quam
Hebrseorum	hebrieus	NOMcom	Case=Gen|Numb=Plur	hebrseorum
libris	liber1	NOMcom	Case=Abl|Numb=Plur	libris
continentur	contineo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continentur
adscriptae	ascribo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	adscriptae
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
uel	uel2	CONcoo	MORPH=empty	uel
cum	cum3	CONsub	MORPH=empty	cum
tituli	titulus	NOMcom	Case=Nom|Numb=Plur	tituli
plures	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Comp	plures
cum	cum3	CONsub	MORPH=empty	cum
nulli	nullus	PROind	Case=Nom|Numb=Plur	nulli
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
praef	praefer	NOMcom	Case=Nom|Numb=Plur|Deg=Pos	praef
erantur	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	erantur
.	.	PUNC	MORPH=empty	.
cum	cum3	CONsub	MORPH=empty	cum
ergo	ergo2	CONcoo	MORPH=empty	ergo
ultra	ultra2	PRE	MORPH=empty	ultra
litterae	littera	NOMcom	Case=Nom|Numb=Plur	litterae
opinionem	opinio	NOMcom	Case=Acc|Numb=Sing	opinionem
celsioris	celsus	ADJqua	Case=Gen|Numb=Sing|Deg=Comp	celsioris
intellegentiae	intelligentia	NOMcom	Case=Gen|Numb=Sing	intellegentiae
sensu	sensus	NOMcom	Case=Abl|Numb=Sing	sensu
uolume	uolum	ADJqua	Case=Nom|Numb=Sing	uolume
-ne	ne2	CONcoo	MORPH=empty	-ne
digestum	digero	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	digestum
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
oportuit	oportet	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	oportuit
idipsum	idipsus	ADJqua	Case=Acc|Numb=Sing	idipsum
digno	dignus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	digno
fine	finis	NOMcom	Case=Abl|Numb=Sing	fine
concludi	concludo	VER	Mood=Inf|Tense=Pres|Voice=Pass	concludi
ut	ut4	CONsub	MORPH=empty	ut
secundum	secundum2	PRE	MORPH=empty	secundum
gloriosam	gloriosus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	gloriosam
spei	spes	NOMcom	Case=Gen|Numb=Sing	spei
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
perfectionem	perfectio	NOMcom	Case=Acc|Numb=Sing	perfectionem
liber	liber2	ADJqua	Case=Nom|Numb=Sing	liber
quoque	quoque	ADV	Deg=Pos	quoque
tanti	tantus	PROdem	Case=Gen|Numb=Sing	tanti
prophetae	prophetus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	prophetae
consummatus	consummatus	NOMcom	Case=Nom|Numb=Sing	consummatus
existeret	exsisto	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	existeret
.	.	PUNC	MORPH=empty	.
primum	primus	ADJord	Case=Nom|Deg=Sup	primum
enim	enim2	CONcoo	MORPH=empty	enim
in	in	PRE	MORPH=empty	in
eum	is	PROdem	Case=Acc|Numb=Sing	eum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
numerum	numerus	NOMcom	Case=Nom|Numb=Sing	numerum
