form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
inmutabuntur	immuto2	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	inmutabuntur
in	in	PRE	MORPH=empty	in
tituli	titulus	NOMcom	Case=Gen|Numb=Sing	tituli
inscriptio	inscriptio	NOMcom	Case=Nom|Numb=Sing	inscriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
Dauid	dauis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dauid
in	in	PRE	MORPH=empty	in
doctrinam	doctrina	NOMcom	Case=Acc|Numb=Sing	doctrinam
cum	cum3	CONsub	MORPH=empty	cum
succendit	succendo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	succendit
Mesopotamiam	mesopotamia	NOMcom	Case=Acc|Numb=Sing	mesopotamiam
et	et2	CONcoo	MORPH=empty	et
Syriam	syria	NOMcom	Case=Acc|Numb=Sing	syriam
Sobal	sobalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	sobal
et	et2	CONcoo	MORPH=empty	et
conuertit	conuerto	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	conuertit
Ioab	ioab	NOMcom	Case=Nom|Numb=Sing	ioab
et	et2	CONcoo	MORPH=empty	et
percussit	percutio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	percussit
uallem	uallis	NOMcom	Case=Acc|Numb=Sing	uallem
Salinarum	salinae	NOMcom	Case=Gen|Numb=Plur	salinarum
duodecim	duodecim	ADJcar	Case=Ind	duodecim
milia	mille	ADJcar	Case=Acc|Numb=Plur	milia
.	.	PUNC	MORPH=empty	.
Deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
reppulisti	repello	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	reppulisti
nos	nos	PROper	Case=Acc|Numb=Plur	nos
et	et2	CONcoo	MORPH=empty	et
destruxisti	destruo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	destruxisti
nos	nos	PROper	Case=Acc|Numb=Plur	nos
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Multa	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	multa
in	in	PRE	MORPH=empty	in
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
ante	ante1	ADV	Deg=Pos	ante
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
gesta	gero	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gesta
praescripta	praescribo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	praescripta
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
qua	qua1	ADVrel	MORPH=empty	qua
necesse	necesse	ADJqua	Case=Ind|Deg=Pos	necesse
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ad	ad2	PRE	MORPH=empty	ad
alicuius	aliquis	PROind	Case=Gen|Numb=Sing	alicuius
intellegentiae	intelligentia	NOMcom	Case=Gen|Numb=Sing	intellegentiae
significationem	significatio	NOMcom	Case=Acc|Numb=Sing	significationem
his	hic1	PROdem	Case=Dat|Numb=Plur	his
que	qui1	PROrel	MORPH=empty	que
effectu	effectus1	NOMcom	Case=Abl|Numb=Sing	effectu
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
anteferri	antefero	VER	Mood=Inf|Tense=Pres|Voice=Pass	anteferri
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
cum	cum3	CONsub	MORPH=empty	cum
pro	pro1	PRE	MORPH=empty	pro
his	hic1	PROdem	Case=Abl|Numb=Plur	his
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
demutabuntur	demuto2	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Pass|Person=3	demutabuntur
cum	cum3	CONsub	MORPH=empty	cum
tituli	titulus	NOMcom	Case=Gen|Numb=Sing	tituli
inscriptio	inscriptio	NOMcom	Case=Nom|Numb=Sing	inscriptio
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
doctrinam	doctrina	NOMcom	Case=Acc|Numb=Sing	doctrinam
Dauid	dauis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dauid
superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
conprehendit	comprehendo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	conprehendit
.	.	PUNC	MORPH=empty	.
post	post1	ADV	Deg=Pos	post
quse	quis?	PROrel	Case=Nom|Numb=Sing	quse
gestorum	gero	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gestorum
tempus	tempus?	NOMcom	Case=Nom|Numb=Sing	tempus
adscribitur	ascribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	adscribitur
succenditMesopotamiam	succenditmamia	NOMcom	Case=Acc|Numb=Sing	succenditmesopotamiam
etSyriam	etsyria	NOMcom	Case=Acc|Numb=Sing	etsyriam
Sobal	sobalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	sobal
et	et2	CONcoo	MORPH=empty	et
conuertit	conuerto	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	conuertit
loab	loab	NOMcom	Case=Nom|Numb=Sing	loab
et	et2	CONcoo	MORPH=empty	et
percussit	percutio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	percussit
uallem	uallis	NOMcom	Case=Acc|Numb=Sing	uallem
Salinarum	salinae	NOMcom	Case=Gen|Numb=Plur	salinarum
duodecim	duodecim	ADJcar	Case=Ind	duodecim
milia	mille	ADJcar	Case=Acc|Numb=Plur	milia
.	.	PUNC	MORPH=empty	.
quo	quo?	ADVrel	MORPH=empty	quo
psalmus	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmus
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
ab	ab	PRE	MORPH=empty	ab
historia	historia	NOMcom	Case=Abl|Numb=Sing	historia
dissentit	dissentio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dissentit
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
cum	cum3	CONsub	MORPH=empty	cum
Sobal	sobalis	ADJqua	Case=Acc|Numb=Sing	sobal
percussit	percutio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	percussit
cum	cum3	CONsub	MORPH=empty	cum
Mesopot	mesopo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	mesopot
amia	amia	NOMcom	Case=Nom|Numb=Sing	amia
et	et2	CONcoo	MORPH=empty	et
Syria	syria	NOMcom	Case=Nom|Numb=Sing	syria
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
ab	ab	PRE	MORPH=empty	ab
eodem	idem	PROdem	Case=Abl|Numb=Sing	eodem
ad	ad2	PRE	MORPH=empty	ad
bellum	bellum	NOMcom	Case=Acc|Numb=Sing	bellum
commota	commoueo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	commota
et	et2	CONcoo	MORPH=empty	et
accensa	accendo	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	accensa
et	et2	CONcoo	MORPH=empty	et
capta	capio2	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	capta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
maximi	magnus	ADJqua	Case=Gen|Numb=Sing|Deg=Sup	maximi
belli	bellum	NOMcom	Case=Gen|Numb=Sing	belli
uictoriam	uictoria	NOMcom	Case=Acc|Numb=Sing	uictoriam
ingens	ingens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	ingens
gratulationis	gratulatio	NOMcom	Case=Gen|Numb=Sing	gratulationis
laetitia	laetitia	NOMcom	Case=Nom|Numb=Sing	laetitia
consecuta	consequor	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep	consecuta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
psalmus	psalmus	NOMcom	Case=Nom|Numb=Plur	psalmus
autem	autem	CONcoo	MORPH=empty	autem
totus	totus	PROind	Case=Nom|Numb=Sing	totus
tristis	tristis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	tristis
et	et2	CONcoo	MORPH=empty	et
msestus	miestus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	msestus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cum	cum3	CONsub	MORPH=empty	cum
super	super1	ADV	Deg=Pos	super
repulso	repello	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	repulso
detracto	detraho	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	detracto
-que	que	CONcoo	MORPH=empty	-que
populo	populus?	NOMcom	Case=Dat|Numb=Sing	populo
dolor	dolor	NOMcom	Case=Nom|Numb=Sing	dolor
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cum	cum3	CONsub	MORPH=empty	cum
commotae	commoueo	VER	Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	commotae
turbatse	turbatse	ADV	Deg=Pos	turbatse
-que	que	CONcoo	MORPH=empty	-que
terrae	terra	NOMcom	Case=Gen|Numb=Sing	terrae
querella	querela	NOMcom	Case=Nom|Numb=Sing	querella
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cum	cum3	CONsub	MORPH=empty	cum
sanandse	sanande	ADV	Deg=Pos	sanandse
contritionis	contritio	NOMcom	Case=Gen|Numb=Sing	contritionis
eius	is	PROdem	Case=Gen|Numb=Sing	eius
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
deinde	deinde	ADV	Deg=Pos	deinde
