form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
pro	pro1	PRE	MORPH=empty	pro
occultis	occultus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	occultis
filii	filius	NOMcom	Case=Gen|Numb=Plur	filii
.	.	PUNC	MORPH=empty	.
Psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
Dauid	dauis	ADJqua	Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
Quorundam	quidam	PROind	Case=Gen|Numb=Plur	quorundam
psalmorum	psalmum	NOMcom	Case=Gen|Numb=Plur	psalmorum
absoluta	absolutus	ADJqua	Case=Nom|Numb=Sing	absoluta
intellegentia	intelligentia	NOMcom	Case=Nom|Numb=Sing	intellegentia
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quorundam	quidam	PROind	Case=Gen|Numb=Plur	quorundam
obscurior	obscurus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	obscurior
sensus	sensus	NOMcom	Case=Nom|Numb=Sing	sensus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
;	;	PUNC	MORPH=empty	;
diuersitatem	diuersitas	NOMcom	Case=Acc|Numb=Sing	diuersitatem
utramque	uterque	PROind	Case=Acc|Numb=Sing	utramque
adfert	affero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	adfert
diuersitas	diuersitas	NOMcom	Case=Nom|Numb=Sing	diuersitas
prophetiae	prophetia	NOMcom	Case=Gen|Numb=Sing	prophetiae
.	.	PUNC	MORPH=empty	.
per	per	PRE	MORPH=empty	per
multa	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multa
namque	namque	CONcoo	MORPH=empty	namque
et	et2	CONcoo	MORPH=empty	et
uaria	uarius	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	uaria
genera	genus?	NOMcom	Case=Acc|Numb=Plur	genera
sermonis	sermo	NOMcom	Case=Gen|Numb=Sing	sermonis
ad	ad2	PRE	MORPH=empty	ad
agnitionem	agnitio	NOMcom	Case=Acc|Numb=Sing	agnitionem
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
hominem	homo	NOMcom	Case=Acc|Numb=Sing	hominem
spiritus	spiritus	NOMcom	Case=Acc|Numb=Sing	spiritus
sanctus	sanctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sanctus
instituit	instituo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	instituit
.	.	PUNC	MORPH=empty	.
nunc	nunc	ADV	Deg=Pos	nunc
sacrament	sacramentra	NOMcom	Case=Nom|Numb=Plur	sacrament
orum	os?	NOMcom	Case=Gen|Numb=Plur	orum
occulta	occultus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	occulta
per	per	PRE	MORPH=empty	per
naturas	natura	NOMcom	Case=Acc|Numb=Plur	naturas
et	et2	CONcoo	MORPH=empty	et
conparationes	comparatio?	NOMcom	Case=Acc|Numb=Plur	conparationes
hominum	homo	NOMcom	Case=Gen|Numb=Plur	hominum
conprehendens	comprehendo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	conprehendens
nunc	nunc	ADV	Deg=Pos	nunc
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
simplicitatem	simplicitas	NOMcom	Case=Acc|Numb=Sing	simplicitatem
uerborum	uerbum	NOMcom	Case=Gen|Numb=Plur	uerborum
absolutio	absolutio	NOMcom	Case=Nom|Numb=Sing	absolutio
-ne	ne2	CONcoo	MORPH=empty	-ne
conmendans	commendo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	conmendans
nunc	nunc	ADV	Deg=Pos	nunc
uitae	uita	NOMcom	Case=Gen|Numb=Sing	uitae
ordinem	ordo	NOMcom	Case=Acc|Numb=Sing	ordinem
praeceptorum	praeceptum	NOMcom	Case=Gen|Numb=Plur	praeceptorum
ueritate	ueritas	NOMcom	Case=Abl|Numb=Sing	ueritate
confirmans	confirmo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	confirmans
nunc	nunc	ADV	Deg=Pos	nunc
quid	quis1	PROint	Case=Nom|Numb=Sing	quid
prouidendum	prouideo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	prouidendum
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
et	et2	CONcoo	MORPH=empty	et
cauendum	caueo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	cauendum
per	per	PRE	MORPH=empty	per
personam	persona	NOMcom	Case=Acc|Numb=Sing	personam
prophetae	prophetus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	prophetae
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
psalmum	psalmum	NOMcom	Case=Acc|Numb=Sing	psalmum
scribat	scribo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	scribat
ostendens	ostendo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	ostendens
ut	ut4	CONsub	MORPH=empty	ut
per	per	PRE	MORPH=empty	per
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
multiplicem	multiplex	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	multiplicem
et	et2	CONcoo	MORPH=empty	et
diuitem	diues	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	diuitem
copiam	copia	NOMcom	Case=Acc|Numb=Sing	copiam
doctrinae	doctrina	NOMcom	Case=Gen|Numb=Sing	doctrinae
per	per	PRE	MORPH=empty	per
quasdam	quidam	PROind	Case=Acc|Numb=Plur	quasdam
partes	pars	NOMcom	Case=Acc|Numb=Plur	partes
et	et2	CONcoo	MORPH=empty	et
incrementa	incrementum	NOMcom	Case=Acc|Numb=Plur	incrementa
discendi	disco	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	discendi
totius	totus	PROind	Case=Gen|Numb=Sing	totius
Intellegentise	intelligentis	ADJqua	Case=Gen|Deg=Pos	intellegentise
sedificatio	sedificatio	NOMcom	Case=Nom|Numb=Sing	sedificatio
conparetur	comparo?	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	conparetur
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
erit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	erit
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
positus	pono	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	positus
in	in	PRE	MORPH=empty	in
exemplum	exemplum	NOMcom	Case=Acc|Numb=Sing	exemplum
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
superscriptio	superscriptio	NOMcom	Case=Nom|Numb=Sing	superscriptio
talis	talis	PROdem	Case=Nom|Numb=Sing	talis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
pro	pro1	PRE	MORPH=empty	pro
occulta	occultus	ADJqua	Case=Abl|Numb=Sing	occulta
filii	filius	NOMcom	Case=Gen|Numb=Sing	filii
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
Dauid	dauis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dauid
.	.	PUNC	MORPH=empty	.
itaque	itaque	CONcoo	MORPH=empty	itaque
per	per	PRE	MORPH=empty	per
naturam	natura	NOMcom	Case=Acc|Numb=Sing	naturam
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
et	et2	CONcoo	MORPH=empty	et
occulta	occultus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	occulta
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
fine	finis	NOMcom	Case=Abl|Numb=Sing	fine
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
quaerenda	quaero	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	quaerenda
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
psalmi	psalmum	NOMcom	Case=Gen|Numb=Sing	psalmi
intellegentia	intelligentia	NOMcom	Case=Nom|Numb=Sing	intellegentia
.	.	PUNC	MORPH=empty	.
Psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
inscriptus	inscribo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	inscriptus
non	non	ADVneg	MORPH=empty	non
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
pro	pro1	PRE	MORPH=empty	pro
occulta	occultus	ADJqua	Case=Abl|Numb=Sing	occulta
filii	filius	NOMcom	Case=Gen|Numb=Sing	filii
nisi	nisi	CONsub	MORPH=empty	nisi
tantum	tantum1	PROdem	Deg=Pos	tantum
in	in	PRE	MORPH=empty	in
id	is	PROdem	Case=Acc|Numb=Sing	id
ut	ut4	CONsub	MORPH=empty	ut
ex	ex	PRE	MORPH=empty	ex
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
consisteret	consisto	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	consisteret
nosceretur	nosco	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	nosceretur
.	.	PUNC	MORPH=empty	.
omnia	omnis	PROind	Case=Nom|Numb=Plur	omnia
autem	autem	CONcoo	MORPH=empty	autem
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
ad	ad2	PRE	MORPH=empty	ad
titulum	titulus	NOMcom	Case=Acc|Numb=Sing	titulum
sermonis	sermo	NOMcom	Case=Gen|Numb=Sing	sermonis
adduntur	addo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	adduntur
ex	ex	PRE	MORPH=empty	ex
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
initus	initus	VER	Case=Nom|Numb=Sing	initus
