form	lemma	POS	morph	treated_token
Canticum	canticum	NOMcom	Case=Acc|Numb=Sing	canticum
graduum	graduus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	graduum
Dauid	dauis	NOMcom	Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
Nisi	nisi	CONsub	MORPH=empty	nisi
quod	quod2	CONsub	MORPH=empty	quod
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
in	in	PRE	MORPH=empty	in
nobis	nos	PROper	Case=Abl|Numb=Plur	nobis
dicat	dico?	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	dicat
nunc	nunc	ADV	Deg=Pos	nunc
Israhel	isragel	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	israhel
;	;	PUNC	MORPH=empty	;
nisi	nisi	CONsub	MORPH=empty	nisi
quod	quod2	CONsub	MORPH=empty	quod
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
in	in	PRE	MORPH=empty	in
nobis	nos	PROper	Case=Abl|Numb=Plur	nobis
cum	cum3	CONsub	MORPH=empty	cum
surgerent	surgo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	surgerent
homines	homo	NOMcom	Case=Nom|Numb=Plur	homines
in	in	PRE	MORPH=empty	in
nos	nos	PROper	Case=Acc|Numb=Plur	nos
forte	forte	ADV	Deg=Pos	forte
uiuos	uiuus2	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	uiuos
degluttissent	deglutio	VER	Numb=Plur|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	degluttissent
nos	nos	PROper	Case=Nom|Numb=Plur	nos
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Attulit	affero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	attulit
magnum	magnus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	magnum
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
conpendium	compendium	NOMcom	Case=Nom|Numb=Sing	conpendium
