form	lemma	POS	morph	treated_token
Bonum	bonum	NOMcom	Case=Nom|Numb=Sing	bonum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
confiteri	confiteor	VER	Mood=Inf|Tense=Pres|Voice=Dep	confiteri
domino	dominus	NOMcom	Case=Dat|Numb=Sing	domino
et	et2	CONcoo	MORPH=empty	et
psallere	psallo	VER	Mood=Inf|Tense=Pres|Voice=Act	psallere
nomini	nomen	NOMcom	Case=Dat|Numb=Sing	nomini
tuo	tuus	PROpos	Case=Dat|Numb=Sing	tuo
altissime	alte	ADV	Deg=Sup	altissime
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
post	post2	PRE	MORPH=empty	post
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
tempora	tempus?	NOMcom	Case=Acc|Numb=Plur	tempora
et	et2	CONcoo	MORPH=empty	et
cognitionem	cognitio	NOMcom	Case=Acc|Numb=Sing	cognitionem
ueritatis	ueritas	NOMcom	Case=Gen|Numb=Sing	ueritatis
conuenit	conuenio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	conuenit
corpus	corpus	NOMcom	Case=Acc|Numb=Sing	corpus
ipsum	ipse	PROdem	Case=Acc|Numb=Sing	ipsum
potius	potius	ADV	Deg=Comp	potius
quam	quam1	ADVrel	MORPH=empty	quam
umbram	umbra	NOMcom	Case=Acc|Numb=Sing	umbram
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
contueri	contueor	VER	Mood=Inf|Tense=Pres|Voice=Dep	contueri
.	.	PUNC	MORPH=empty	.
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
enim	enim2	CONcoo	MORPH=empty	enim
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
in	in	PRE	MORPH=empty	in
domino	dominus	NOMcom	Case=Abl|Numb=Sing	domino
nostro	noster	PROpos	Case=Abl|Numb=Sing	nostro
Iesu	iesus	NOMcom	Case=Abl|Numb=Sing	iesu
Christo	christo	NOMcom	Case=Abl|Numb=Sing	christo
inplenda	impleo	VER	Case=Nom|Numb=Plur|Mood=Adj|Voice=Pass	inplenda
erant	sum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erant
speciem	species	NOMcom	Case=Acc|Numb=Sing	speciem
conplectitur	complector	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	conplectitur
;	;	PUNC	MORPH=empty	;
non	non	ADVneg	MORPH=empty	non
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
ueritas	ueritas	NOMcom	Case=Nom|Numb=Sing	ueritas
sed	sed	CONcoo	MORPH=empty	sed
in	in	PRE	MORPH=empty	in
ea	is	PROdem	Case=Abl|Numb=Sing	ea
meditatio	meditatio	NOMcom	Case=Nom|Numb=Sing	meditatio
ueritatis	ueritas	NOMcom	Case=Gen|Numb=Sing	ueritatis
utilis	utilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	utilis
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
potius	potius	ADV	Deg=Comp	potius
quam	quam1	ADVrel	MORPH=empty	quam
effectu	effectus1	NOMcom	Case=Abl|Numb=Sing	effectu
imitatio	imitatio	NOMcom	Case=Nom|Numb=Sing	imitatio
-ne	ne2	CONcoo	MORPH=empty	-ne
quam	quam1	ADVrel	MORPH=empty	quam
genere	genus?	NOMcom	Case=Abl|Numb=Sing	genere
.	.	PUNC	MORPH=empty	.
ea	is	PROdem	Case=Nom|Numb=Plur	ea
enim	enim2	CONcoo	MORPH=empty	enim
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
obseruari	obseruo	VER	Mood=Inf|Tense=Pres|Voice=Pass	obseruari
praecepta	praeceptum	NOMcom	Case=Nom|Numb=Plur	praecepta
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
non	non	ADVneg	MORPH=empty	non
uirtute	uirtus	NOMcom	Case=Abl|Numb=Sing	uirtute
efficientiae	efficientia	NOMcom	Case=Gen|Numb=Sing	efficientiae
ipsius	ipse	PROdem	Case=Gen|Numb=Sing	ipsius
utilia	utilis	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	utilia
erant	sum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erant
sed	sed	CONcoo	MORPH=empty	sed
obseruantium	obseruo	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	obseruantium
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
salutaria	salutaris	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	salutaria
ut	ut1	ADVrel	MORPH=empty	ut
sacrificiorum	sacrificium	NOMcom	Case=Gen|Numb=Plur	sacrificiorum
diuersitates	diuersitas	NOMcom	Case=Nom|Numb=Plur	diuersitates
et	et2	CONcoo	MORPH=empty	et
holocaustomatum	ololofustomus	NOMcom	Case=Acc|Numb=Sing	holocaustomatum
