form	lemma	POS	morph	treated_token
In	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
cantici	canticum	NOMcom	Case=Gen|Numb=Sing	cantici
Dauid	dauis	NOMcom	Numb=Sing	dauid
.	.	PUNC	MORPH=empty	.
Exurgat	exsurgo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	exurgat
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
et	et2	CONcoo	MORPH=empty	et
dispargantur	dispargo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	dispargantur
inimici	inimicus1	NOMcom	Case=Nom|Numb=Plur	inimici
eius	is	PROdem	Case=Gen|Numb=Sing	eius
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	NOMcom	Case=Nom|Numb=Plur	reliqua
.	.	PUNC	MORPH=empty	.
Psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
non	non	ADVneg	MORPH=empty	non
a	ab	PRE	MORPH=empty	a
Dauid	dauis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	dauid
sed	sed	CONcoo	MORPH=empty	sed
illi	ille	PROdem	Case=Dat|Numb=Sing	illi
Dauid	dauis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dauid
in	in	PRE	MORPH=empty	in
finem	finis	NOMcom	Case=Acc|Numb=Sing	finem
praescribitur	praescribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	praescribitur
.	.	PUNC	MORPH=empty	.
deinde	deinde	ADV	Deg=Pos	deinde
non	non	ADVneg	MORPH=empty	non
canticum	canticum	NOMcom	Case=Nom|Numb=Sing	canticum
psalmi	psalmus	NOMcom	Case=Gen|Numb=Sing	psalmi
sed	sed	CONcoo	MORPH=empty	sed
psalmus	psalmus	NOMcom	Case=Nom|Numb=Sing	psalmus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cantici	canticum	NOMcom	Case=Gen|Numb=Sing	cantici
ut	ut4	CONsub	MORPH=empty	ut
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
cognitionis	cognitio	NOMcom	Case=Gen|Numb=Sing	cognitionis
et	et2	CONcoo	MORPH=empty	et
scientiae	scientia	NOMcom	Case=Gen|Numb=Sing	scientiae
propheticae	propheticus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	propheticae
enuntiatio	enuntiatio	NOMcom	Case=Nom|Numb=Sing	enuntiatio
doceretur	doceo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	doceretur
.	.	PUNC	MORPH=empty	.
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
autem	autem	CONcoo	MORPH=empty	autem
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
totus	totus	PROind	Case=Nom|Numb=Sing	totus
sacramentis	sacramentum	NOMcom	Case=Abl|Numb=Plur	sacramentis
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
euangeliorum	euangelium	NOMcom	Case=Gen|Numb=Plur	euangeliorum
-que	que	CONcoo	MORPH=empty	-que
contextus	contextus1	NOMcom	Case=Nom|Numb=Sing	contextus
magna	magnus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	magna
-que	que	CONcoo	MORPH=empty	-que
et	et2	CONcoo	MORPH=empty	et
ex	ex	PRE	MORPH=empty	ex
praeteritis	praeterita	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	praeteritis
et	et2	CONcoo	MORPH=empty	et
ex	ex	PRE	MORPH=empty	ex
futuris	futurum	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	futuris
allegoricorum	allegoricus	NOMcom	Case=Gen|Numb=Plur	allegoricorum
dictorum	dictum	NOMcom	Case=Gen|Numb=Plur	dictorum
interpretatio	interpretatio	NOMcom	Case=Nom|Numb=Sing	interpretatio
-ne	ne2	CONcoo	MORPH=empty	-ne
confertus	confertus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	confertus
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
et	et2	CONcoo	MORPH=empty	et
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
latae	fero	VER	Case=Gen|Numb=Sing|Mood=Par|Voice=Pass	latae
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Acc|Numb=Sing	se
doctrinam	doctrina	NOMcom	Case=Acc|Numb=Sing	doctrinam
contineat	contineo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	contineat
et	et2	CONcoo	MORPH=empty	et
adsumptae	assumo	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	adsumptae
a	ab	PRE	MORPH=empty	a
domino	dominus	NOMcom	Case=Abl|Numb=Sing	domino
carnis	caro1	NOMcom	Case=Abl|Numb=Plur	carnis
adferat	affero	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	adferat
notionem	notio	NOMcom	Case=Acc|Numb=Sing	notionem
et	et2	CONcoo	MORPH=empty	et
impietatem	impietas	NOMcom	Case=Acc|Numb=Sing	impietatem
populi	populus?	NOMcom	Case=Gen|Numb=Sing	populi
anterioris	anterior	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	anterioris
exprobret	exprobro	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	exprobret
et	et2	CONcoo	MORPH=empty	et
futurae	futurus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	futurae
cognitionis	cognitio	NOMcom	Case=Gen|Numb=Sing	cognitionis
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
fidem	fides?	NOMcom	Case=Acc|Numb=Sing	fidem
nuntiet	nuntio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	nuntiet
et	et2	CONcoo	MORPH=empty	et
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
super	super2	PRE	MORPH=empty	super
caelos	caelum?	NOMcom	Case=Acc|Numb=Plur	caelos
conplectator	complectator	NOMcom	Case=Nom|Numb=Sing|Voice=Dep	conplectator
ascensum	ascensus	NOMcom	Case=Acc|Numb=Sing	ascensum
et	et2	CONcoo	MORPH=empty	et
futuri	futurum	ADJqua	Case=Gen|Numb=Sing	futuri
regni	regnum	NOMcom	Case=Gen|Numb=Sing	regni
eius	is	PROdem	Case=Gen|Numb=Sing	eius
gloriam	gloria	NOMcom	Case=Acc|Numb=Sing	gloriam
conprehendat	comprehendo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	conprehendat
.	.	PUNC	MORPH=empty	.
initium	initium	NOMcom	Case=Acc|Numb=Sing	initium
autem	autem	CONcoo	MORPH=empty	autem
ex	ex	PRE	MORPH=empty	ex
eo	is	PROdem	Case=Abl|Numb=Sing	eo
sumpsit	sumo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	sumpsit
prophetia	prophetium	NOMcom	Case=Nom|Numb=Plur	prophetia
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
salutis	salus	NOMcom	Case=Gen|Numb=Sing	salutis
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
consistit	consisto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	consistit
effectus	effectus1	NOMcom	Case=Nom|Numb=Plur	effectus
.	.	PUNC	MORPH=empty	.
coepit	coepio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	coepit
enim	enim2	CONcoo	MORPH=empty	enim
ita	ita	ADV	Deg=Pos	ita
Exurgat	exsurgo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	exurgat
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
et	et2	CONcoo	MORPH=empty	et
dispargantur	dispargo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	dispargantur
inimici	inimicus1	NOMcom	Case=Nom|Numb=Plur	inimici
eius	is	PROdem	Case=Gen|Numb=Sing	eius
et	et2	CONcoo	MORPH=empty	et
fugiant	fugio	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	fugiant
odientes	odiens	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	odientes
eum	is	PROdem	Case=Acc|Numb=Sing	eum
a	ab	PRE	MORPH=empty	a
facie	facies	NOMcom	Case=Abl|Numb=Sing	facie
eius	is	PROdem	Case=Gen|Numb=Sing	eius
.	.	PUNC	MORPH=empty	.
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
uotorum	uotum	NOMcom	Case=Gen|Numb=Plur	uotorum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
non	non	ADVneg	MORPH=empty	non
ex	ex	PRE	MORPH=empty	ex
incerto	incertum	NOMcom	Case=Abl|Numb=Sing	incerto
poscentis	posco	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	poscentis
sed	sed	CONcoo	MORPH=empty	sed
ex	ex	PRE	MORPH=empty	ex
cognitio	cognitio	NOMcom	Case=Abl|Numb=Sing	cognitio
-ne	ne2	CONcoo	MORPH=empty	-ne
scientia	scientia	NOMcom	Case=Abl|Numb=Sing	scientia
-que	que	CONcoo	MORPH=empty	-que
sperantis	spero	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	sperantis
;	;	PUNC	MORPH=empty	;
resurrectionis	resurrectio	NOMcom	Case=Gen|Numb=Sing	resurrectionis
enim	enim2	CONcoo	MORPH=empty	enim
nunc	nunc	ADV	Deg=Pos	nunc
in	in	PRE	MORPH=empty	in
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
tempus	tempus?	NOMcom	Case=Nom|Numb=Sing	tempus
optatur	opto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	optatur
cum	cum3	CONsub	MORPH=empty	cum
de	de	PRE	MORPH=empty	de
peccato	peccatum	NOMcom	Case=Abl|Numb=Sing	peccato
peccatum	pecco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	peccatum
in	in	PRE	MORPH=empty	in
car	car	NOMcom	Case=Acc|Numb=Sing	car
-ne	ne2	CONcoo	MORPH=empty	-ne
condemnans	condemno	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	condemnans
potestates	potestas	NOMcom	Case=Acc|Numb=Plur	potestates
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
mundi	mundus1	NOMcom	Case=Gen|Numb=Sing	mundi
