form	lemma	POS	morph	treated_token
Super	super2	PRE	MORPH=empty	super
flumina	flumen	NOMcom	Case=Acc|Numb=Plur	flumina
Babylonis	babylone	NOMcom	Case=Gen|Numb=Sing	babylonis
illic	illic2	ADV	Deg=Pos	illic
sedimus	sedeo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	sedimus
et	et2	CONcoo	MORPH=empty	et
fleuimus	fleo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	fleuimus
cum	cum3	CONsub	MORPH=empty	cum
recordaremur	recordor	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Dep|Person=1	recordaremur
Sio	sio	NOMcom	Numb=Sing	sio
-ne	ne2	CONcoo	MORPH=empty	-ne
et	et2	CONcoo	MORPH=empty	et
reliqua	reliquum	NOMcom	Case=Acc|Numb=Plur|Deg=Pos	reliqua
.	.	PUNC	MORPH=empty	.
Captos	capio2	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	captos
secundum	secundum2	PRE	MORPH=empty	secundum
Hieremiae	hieremia	NOMcom	Case=Gen|Numb=Sing	hieremiae
prophetiam	prophetia	NOMcom	Case=Acc|Numb=Sing	prophetiam
Iudaeos	iudaeus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	iudaeos
in	in	PRE	MORPH=empty	in
Babyloniam	babylonia	NOMcom	Case=Acc|Numb=Sing	babyloniam
deductos	deduco	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	deductos
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
non	non	ADVneg	MORPH=empty	non
obscura	obscurus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	obscura
cognitio	cognitio	NOMcom	Case=Nom|Numb=Sing	cognitio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
neque	neque	CONcoo	MORPH=empty	neque
dubium	dubius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dubium
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
per	per	PRE	MORPH=empty	per
hunc	hic1	PROdem	Case=Acc|Numb=Sing	hunc
eundem	idem	PROdem	Case=Acc|Numb=Sing	eundem
psalmorum	psalmum	NOMcom	Case=Gen|Numb=Plur	psalmorum
librum	liber1	NOMcom	Case=Acc|Numb=Sing	librum
potuisse	possum1	VER	Mood=Inf|Tense=Perf|Voice=Act	potuisse
captiuitatem	captiuitas	NOMcom	Case=Acc|Numb=Sing	captiuitatem
populi	populus?	NOMcom	Case=Gen|Numb=Sing	populi
prophetari	propheto	VER	Mood=Inf|Tense=Pres|Voice=Pass	prophetari
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
alio	alius	PROind	Case=Abl|Numb=Sing	alio
psalmo	psalmum	NOMcom	Case=Abl|Numb=Sing	psalmo
manifestum	manifestus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	manifestum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
absolute	absolute	ADV	Deg=Pos	absolute
euersionem	euersio	NOMcom	Case=Acc|Numb=Sing	euersionem
gentis	gens	NOMcom	Case=Gen|Numb=Sing	gentis
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
atque	atque1	CONcoo	MORPH=empty	atque
urbis	urbs	NOMcom	Case=Gen|Numb=Sing	urbis
prophetatam	propheto	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	prophetatam
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
cum	cum3	CONsub	MORPH=empty	cum
dicitur	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	dicitur
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
uenerunt	uenio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	uenerunt
gentes	gens	NOMcom	Case=Nom|Numb=Plur	gentes
in	in	PRE	MORPH=empty	in
hereditatem	hereditas	NOMcom	Case=Acc|Numb=Sing	hereditatem
tuam	tuus	PROpos	Case=Acc|Numb=Sing	tuam
polluerunt	polluo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	polluerunt
templum	templum	NOMcom	Case=Acc|Numb=Sing	templum
sanctum	sanctus	ADJqua	Case=Acc|Numb=Sing	sanctum
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
posuerunt	pono	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	posuerunt
Hierusalem	hierusalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	hierusalem
uelut	uelut1	ADVrel	MORPH=empty	uelut
pomorum	pomum	NOMcom	Case=Gen|Numb=Plur	pomorum
custodiarium	custodiarius	NOMcom	Case=Acc|Numb=Sing	custodiarium
